"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.544789875E0,-1.610949574E-1,3.634443308E0,4.625265987E-1,3.667296088E0
8.554760875E0,-1.852286456E-1,3.867565949E0,5.093720786E-1,3.905359898E0
8.564732875E0,-2.103564702E-1,4.059211950E0,5.101075852E-1,4.096542597E0
8.574704875E0,-2.241045898E-1,4.273287286E0,5.000667465E-1,4.308279685E0
8.584675875E0,-2.553706020E-1,4.474149084E0,4.745880890E-1,4.506490655E0
8.594647875E0,-2.701704530E-1,4.620575058E0,4.569763485E-1,4.650971224E0
8.604619875E0,-2.862361897E-1,4.765919883E0,4.123760533E-1,4.792283119E0
8.614590875E0,-2.995801571E-1,4.902028445E0,3.463680053E-1,4.923373025E0
8.624562875E0,-2.901225416E-1,5.025682438E0,2.863229477E-1,5.042185626E0
8.634534875E0,-2.715918015E-1,5.104044483E0,2.683088458E-1,5.118302632E0
8.644505875E0,-2.400732261E-1,5.199071678E0,2.357011899E-1,5.209945923E0
8.654477875E0,-2.093898158E-1,5.249081159E0,2.317100266E-1,5.258363495E0
8.664449875E0,-1.964069140E-1,5.261929831E0,2.487849927E-1,5.271468030E0
8.674420875E0,-1.456752010E-1,5.274665651E0,2.718850029E-1,5.283676793E0
8.684392875E0,-1.274089287E-1,5.270137568E0,3.013456873E-1,5.280283348E0
8.694364875E0,-1.135609862E-1,5.208484526E0,3.342852458E-1,5.220436167E0
8.704335875E0,-1.082348671E-1,5.157267594E0,3.896268761E-1,5.173097035E0
8.714307875E0,-1.117480570E-1,5.089884866E0,4.044880863E-1,5.107154412E0
8.724279875E0,-1.392841121E-1,5.003497517E0,3.907238503E-1,5.020662565E0
8.734250875E0,-1.394478889E-1,4.876523475E0,3.762426360E-1,4.893003723E0
8.744222875E0,-1.706186281E-1,4.762061890E0,3.434794077E-1,4.777480744E0
8.754194875E0,-1.671392607E-1,4.606021923E0,2.837888376E-1,4.617781891E0
8.764165875E0,-1.625231032E-1,4.445159758E0,2.198470493E-1,4.453559448E0
8.774137875E0,-1.858563442E-1,4.278515866E0,1.710999819E-1,4.285967312E0
8.784109875E0,-1.397452016E-1,4.082541171E0,1.291134652E-1,4.086972158E0
8.794080875E0,-1.437174710E-1,3.866206471E0,7.893039465E-2,3.869681795E0
8.804052875E0,-1.214470711E-1,3.635214556E0,6.093496721E-2,3.637753060E0
8.814024875E0,-7.435292015E-2,3.402184301E0,5.554387093E-2,3.403449940E0
8.823996875E0,-5.030562451E-2,3.147103027E0,4.861258149E-2,3.147880445E0
8.833967875E0,-2.646742165E-3,2.870791097E0,6.458012145E-2,2.871518608E0
8.843939875E0,2.786914542E-2,2.599073324E0,1.006610234E-1,2.601171174E0
8.853911875E0,6.595743310E-2,2.323902771E0,1.082378272E-1,2.327356848E0
8.863882875E0,8.715559982E-2,2.008935483E0,1.017801622E-1,2.013399383E0
8.873854875E0,8.628061881E-2,1.724994106E0,1.122103707E-1,1.730791778E0
8.883826875E0,1.023690317E-1,1.422086116E0,9.799114823E-2,1.429129317E0
8.893797875E0,1.179632635E-1,1.103332756E0,8.116520047E-2,1.112585409E0
8.903769875E0,1.322488884E-1,7.893688506E-1,3.872963587E-2,8.013070170E-1
8.913741875E0,1.406872977E-1,4.885494858E-1,6.001600418E-3,5.084383296E-1
8.923712875E0,1.460336993E-1,1.730074167E-1,-4.568427762E-2,2.309641981E-1
8.933684875E0,1.655403031E-1,-1.231546408E-1,-9.744384885E-2,2.281796686E-1
8.943656875E0,1.730414402E-1,-4.473985362E-1,-1.416406131E-1,5.001708243E-1
8.953627875E0,2.138164504E-1,-7.580985260E-1,-1.987363350E-1,8.123588988E-1
8.963599875E0,2.375689367E-1,-1.045656406E0,-2.333553600E-1,1.097401951E0
8.973571875E0,2.664329493E-1,-1.356160514E0,-2.243430465E-1,1.400174153E0
8.983542875E0,2.999172125E-1,-1.637628518E0,-2.754798710E-1,1.687503084E0
8.993514875E0,3.719001648E-1,-1.923985965E0,-3.284071130E-1,1.986928020E0
9.003486875E0,4.104409539E-1,-2.207091190E0,-3.337684250E-1,2.269606719E0
9.013457875E0,4.208712537E-1,-2.475257948E0,-2.916515154E-1,2.527665945E0
9.023429875E0,4.651532776E-1,-2.754826192E0,-3.041499388E-1,2.810327758E0
9.033401875E0,5.198850434E-1,-2.997697311E0,-3.582477933E-1,3.063463907E0
9.043372875E0,5.228652596E-1,-3.243403745E0,-3.517211312E-1,3.304052615E0
9.053344875E0,5.559726331E-1,-3.468961258E0,-3.258536339E-1,3.528310980E0
9.063316875E0,6.080750522E-1,-3.670325916E0,-3.719186201E-1,3.738899713E0
9.073287875E0,6.215811702E-1,-3.876997508E0,-4.075363495E-1,3.947601639E0
9.083259875E0,6.225095619E-1,-4.062246655E0,-4.037654801E-1,4.129454275E0
9.093232000E0,6.479247770E-1,-4.243994490E0,-3.951449301E-1,4.311314795E0
9.103203000E0,6.965243485E-1,-4.373148374E0,-4.685449916E-1,4.452988578E0
9.113175000E0,6.899088818E-1,-4.506884721E0,-5.350144581E-1,4.590667122E0
9.123147000E0,6.872051293E-1,-4.665667616E0,-5.319938230E-1,4.745916415E0
9.133118000E0,7.048636474E-1,-4.761533886E0,-5.270545703E-1,4.842192089E0
9.143090000E0,7.403450637E-1,-4.829093785E0,-5.709502029E-1,4.918764249E0
9.153062000E0,7.275117409E-1,-4.903072758E0,-6.459554348E-1,4.998665244E0
9.163033000E0,7.366548859E-1,-4.966512709E0,-6.182313734E-1,5.058766543E0
9.173005000E0,7.588702854E-1,-4.986040070E0,-6.379084235E-1,5.083641101E0
9.182977000E0,7.677698938E-1,-4.997422260E0,-6.841791952E-1,5.102136908E0
9.192948000E0,7.665397127E-1,-4.995323110E0,-6.931867578E-1,5.101112034E0
9.202920000E0,7.574865418E-1,-4.982058116E0,-6.765427315E-1,5.084525445E0
9.212892000E0,7.911677465E-1,-4.943579344E0,-6.727046923E-1,5.051480450E0
9.222863000E0,7.829111125E-1,-4.888734215E0,-6.903235225E-1,4.998921744E0
9.232835000E0,7.705164772E-1,-4.809036081E0,-6.650757569E-1,4.915572137E0
9.242807000E0,7.573562220E-1,-4.720096423E0,-6.395228398E-1,4.823057967E0
9.252778000E0,7.885245857E-1,-4.631032804E0,-6.577597207E-1,4.743509640E0
9.262750000E0,7.826191172E-1,-4.498868773E0,-6.498537735E-1,4.612442178E0
9.272722000E0,7.619467248E-1,-4.368690457E0,-6.345860356E-1,4.479812335E0
9.282693000E0,7.549693155E-1,-4.224161904E0,-6.113433534E-1,4.334427662E0
9.292665000E0,7.746846648E-1,-4.047967170E0,-6.158462942E-1,4.167186245E0
9.302637000E0,7.641471782E-1,-3.856995937E0,-6.046547965E-1,3.978183756E0
9.312608000E0,7.219335703E-1,-3.657043966E0,-6.076590959E-1,3.776825152E0
9.322580000E0,7.288699029E-1,-3.443213044E0,-6.187460015E-1,3.573487654E0
9.332552000E0,7.426202153E-1,-3.217337442E0,-6.500145719E-1,3.365302950E0
9.342524000E0,7.139184994E-1,-2.962735054E0,-6.559138278E-1,3.117322822E0
9.352495000E0,6.783110026E-1,-2.726830308E0,-6.724672222E-1,2.889276988E0
9.362467000E0,6.800162700E-1,-2.478858079E0,-6.614744568E-1,2.654186873E0
9.372439000E0,6.596089757E-1,-2.201990079E0,-7.041269714E-1,2.404087997E0
9.382410000E0,5.872194227E-1,-1.918543961E0,-6.918174130E-1,2.122321586E0
9.392382000E0,5.625464384E-1,-1.644251660E0,-6.848230467E-1,1.867887743E0
9.402354000E0,5.452502283E-1,-1.364894500E0,-6.851387233E-1,1.621619523E0
9.412325000E0,5.100902628E-1,-1.049961711E0,-6.625094140E-1,1.342211009E0
9.422297000E0,4.443571070E-1,-7.719640285E-1,-6.385814381E-1,1.095978080E0
9.432269000E0,4.194253103E-1,-4.777911937E-1,-5.867429842E-1,8.651412285E-1
9.442240000E0,4.110273930E-1,-1.517106879E-1,-5.529215195E-1,7.054657025E-1
9.452212000E0,3.636245274E-1,1.297286654E-1,-4.993773597E-1,6.312131739E-1
9.462184000E0,3.393129741E-1,3.952407879E-1,-4.605155951E-1,6.952864073E-1
9.472155000E0,3.459838798E-1,7.331923109E-1,-4.287774567E-1,9.171291715E-1
9.482127000E0,3.163828621E-1,1.019509996E0,-4.004073876E-1,1.140098603E0
9.492099000E0,2.744538674E-1,1.313170615E0,-3.713292207E-1,1.391986846E0
9.502070000E0,2.821568431E-1,1.630553972E0,-3.673963835E-1,1.695080778E0
9.512042000E0,2.970066513E-1,1.929211037E0,-3.886205703E-1,1.990249764E0
9.522014000E0,2.246021147E-1,2.198836675E0,-3.728938625E-1,2.241512585E0
9.531985000E0,2.225826326E-1,2.492425958E0,-3.848461926E-1,2.531765545E0
9.541957000E0,2.200010504E-1,2.780990728E0,-4.093623984E-1,2.819554480E0
9.551929000E0,1.584934580E-1,3.025309618E0,-4.394463229E-1,3.061165061E0
9.561900000E0,9.315345436E-2,3.281320015E0,-4.267514330E-1,3.310265154E0
9.571872000E0,8.584447134E-2,3.540477383E0,-4.242640275E-1,3.566840246E0
9.581844000E0,7.733662639E-2,3.741992315E0,-4.149423963E-1,3.765722325E0
9.591815000E0,9.938658625E-3,3.941347870E0,-3.631167698E-1,3.958051996E0
9.601787000E0,-2.133524738E-2,4.146894457E0,-3.162589377E-1,4.158991290E0
9.611759000E0,-2.989542492E-2,4.317321498E0,-2.824900979E-1,4.326656828E0
9.621730000E0,-7.384750145E-2,4.463243442E0,-2.246839392E-1,4.469505381E0
9.631702000E0,-1.148019115E-1,4.618480586E0,-1.493063128E-1,4.622319199E0
9.641674000E0,-1.079892109E-1,4.747279544E0,-1.136862445E-1,4.749868345E0
9.651645000E0,-8.239750117E-2,4.845178306E0,-8.950216055E-2,4.846705355E0
9.661617000E0,-1.356892622E-1,4.963976187E0,-5.914458632E-2,4.966182562E0
9.671589000E0,-1.389199036E-1,5.052196637E0,-4.709815264E-2,5.054325656E0
9.681560000E0,-1.316104090E-1,5.083967484E0,-6.732368985E-2,5.086116313E0
9.691532000E0,-1.577143348E-1,5.123346142E0,-9.407468319E-2,5.126636280E0
9.701504000E0,-1.712493965E-1,5.162672760E0,-8.252641400E-2,5.166171406E0
9.711475000E0,-1.723744191E-1,5.160316333E0,-9.746489882E-2,5.164114348E0
9.721447000E0,-1.643002183E-1,5.137204043E0,-1.135014907E-1,5.141083790E0
9.731419000E0,-2.273784093E-1,5.099143347E0,-1.008597740E-1,5.105206804E0
9.741391000E0,-2.767031634E-1,5.022013895E0,-7.997584026E-2,5.030266826E0
9.751362000E0,-2.683262778E-1,4.941286066E0,-4.444355328E-2,4.948765726E0
9.761334000E0,-3.131132088E-1,4.843194931E0,9.642058611E-3,4.853315360E0
9.771306000E0,-3.599864263E-1,4.710543827E0,5.647708654E-2,4.724616708E0
9.781277000E0,-3.572569461E-1,4.573297981E0,1.164496386E-1,4.588708693E0
9.791249000E0,-3.549565418E-1,4.411877992E0,1.659603159E-1,4.429244223E0
9.801221000E0,-3.947600006E-1,4.235282139E0,1.909291327E-1,4.257922520E0
9.811192000E0,-4.001292794E-1,4.051921057E0,2.215112400E-1,4.077650662E0
9.821164000E0,-3.943297186E-1,3.851015990E0,2.270848060E-1,3.877807059E0
9.831136000E0,-4.093839965E-1,3.647682574E0,2.238921897E-1,3.677405489E0
9.841107000E0,-4.125157652E-1,3.433369256E0,2.263048239E-1,3.465459216E0
9.851079000E0,-3.824464953E-1,3.172130864E0,2.013839908E-1,3.201442651E0
9.861051000E0,-3.972994463E-1,2.924088467E0,1.894568403E-1,2.957031300E0
9.871022000E0,-4.251054784E-1,2.687863294E0,1.884990664E-1,2.727793184E0
9.880994000E0,-4.091767493E-1,2.393512704E0,1.935592103E-1,2.435937980E0
9.890966000E0,-4.129919844E-1,2.104785381E0,2.110598537E-1,2.155279597E0
9.900937000E0,-4.670781445E-1,1.834404867E0,2.172684272E-1,1.905363162E0
9.910909000E0,-4.725911918E-1,1.530128043E0,2.602407845E-1,1.622454785E0
9.920881000E0,-4.669997552E-1,1.223117062E0,2.957416427E-1,1.342224734E0
9.930852000E0,-4.800793188E-1,9.437710118E-1,3.099877989E-1,1.103300644E0
9.940824000E0,-5.159075115E-1,6.287908602E-1,3.347449831E-1,8.795411929E-1
9.950796000E0,-5.479404592E-1,3.020098579E-1,3.873137176E-1,7.358400756E-1
9.960767000E0,-5.259567190E-1,3.731693029E-3,4.280067571E-1,6.781107431E-1
9.970739000E0,-5.535234172E-1,-2.931238443E-1,4.301866722E-1,7.598488892E-1
9.980711000E0,-5.620766146E-1,-6.083162498E-1,4.407081886E-1,9.381910723E-1
9.990682000E0,-5.398340256E-1,-9.240401673E-1,4.591397818E-1,1.164508628E0
1.000065400E1,-5.439518541E-1,-1.200478982E0,4.805779767E-1,1.402850169E0
