"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.200498750E-1,9.796085235E-1,2.441835848E0,1.047259804E-1,2.633089953E0
5.300218750E-1,1.201536378E0,2.195250578E0,-9.459976315E-2,2.504348994E0
5.399938750E-1,1.302562742E0,1.925906775E0,-2.751652908E-1,2.341260887E0
5.499658750E-1,1.335757239E0,1.616533518E0,-4.709394264E-1,2.149235204E0
5.599378750E-1,1.365707847E0,1.305147066E0,-6.698266196E-1,2.004303991E0
5.699088750E-1,1.326009346E0,9.677223766E-1,-8.207058334E-1,1.835305274E0
5.798808750E-1,1.193553613E0,6.118251640E-1,-9.158716071E-1,1.624106234E0
5.898528750E-1,1.025318913E0,2.333214462E-1,-9.386593759E-1,1.409538646E0
5.998248750E-1,9.207497929E-1,-1.408559167E-1,-8.837487584E-1,1.283990825E0
6.097968750E-1,7.676905178E-1,-5.109618634E-1,-7.972263390E-1,1.219016240E0
6.197688750E-1,6.147003130E-1,-8.859098893E-1,-6.793967575E-1,1.274469600E0
6.297408750E-1,5.424742262E-1,-1.256982381E0,-4.988195354E-1,1.457087479E0
6.397128750E-1,5.445374893E-1,-1.575639262E0,-3.411294848E-1,1.701625542E0
6.496848750E-1,5.135581733E-1,-1.898470470E0,-2.357691089E-1,1.980787519E0
6.596558750E-1,4.934586253E-1,-2.212174759E0,-1.007978117E-1,2.268783546E0
6.696278750E-1,5.865018231E-1,-2.505351228E0,1.084132254E-2,2.573108373E0
6.795998750E-1,7.038319062E-1,-2.753743873E0,5.469660938E-2,2.842793764E0
6.895718750E-1,7.820517180E-1,-3.035207784E0,1.512440801E-2,3.134377120E0
6.995438750E-1,8.574445472E-1,-3.261946435E0,6.267045736E-3,3.372765182E0
7.095158750E-1,9.768218867E-1,-3.488296831E0,-4.137257734E-2,3.622721003E0
7.194878750E-1,1.087857223E0,-3.694587184E0,-1.499337373E-1,3.854333654E0
7.294598750E-1,1.118125481E0,-3.915664560E0,-2.356094617E-1,4.078988276E0
7.394318750E-1,1.155959305E0,-4.086603232E0,-3.291830385E-1,4.259686534E0
7.494028750E-1,1.200918546E0,-4.281577469E0,-4.112054408E-1,4.465781106E0
7.593748750E-1,1.188278182E0,-4.468384314E0,-4.721650028E-1,4.647730974E0
7.693468750E-1,1.146513420E0,-4.585535619E0,-5.664525247E-1,4.760514510E0
7.793188750E-1,1.097399733E0,-4.761113471E0,-5.869897002E-1,4.921081646E0
7.892908750E-1,1.062413941E0,-4.878741909E0,-5.761203110E-1,5.026207378E0
7.992628750E-1,1.003139912E0,-4.992551529E0,-5.682932281E-1,5.123945516E0
8.092348750E-1,8.885607246E-1,-5.116601379E0,-5.617747521E-1,5.223479751E0
8.192068750E-1,7.909446752E-1,-5.189189299E0,-5.045819664E-1,5.273317933E0
8.291788750E-1,7.164178187E-1,-5.267306346E0,-4.096851647E-1,5.331567552E0
8.391498750E-1,6.755288243E-1,-5.317076091E0,-3.277557331E-1,5.369828784E0
8.491218750E-1,5.402543673E-1,-5.329492654E0,-2.507373780E-1,5.362670600E0
8.590938750E-1,4.790905912E-1,-5.348210176E0,-1.446811652E-1,5.371574491E0
8.690658750E-1,4.469743207E-1,-5.319237807E0,-3.136152288E-2,5.338076473E0
8.790378750E-1,4.482064387E-1,-5.288639912E0,3.338937381E-2,5.307703456E0
8.890098750E-1,3.968273202E-1,-5.229391830E0,1.039114541E-1,5.245455979E0
8.989818750E-1,4.033671020E-1,-5.144892547E0,1.512569439E-1,5.162896765E0
9.089538750E-1,4.506442160E-1,-5.006418201E0,1.899555530E-1,5.030247164E0
9.189258750E-1,4.670512107E-1,-4.871717649E0,1.937784809E-1,4.897889319E0
9.288968750E-1,4.838388592E-1,-4.713375049E0,1.338491891E-1,4.740033755E0
9.388688750E-1,5.707364507E-1,-4.517191608E0,6.701494316E-2,4.553597602E0
9.488408750E-1,6.346825878E-1,-4.294239029E0,-3.354080071E-2,4.341017831E0
9.588128750E-1,6.978315666E-1,-4.059333572E0,-1.033121145E-1,4.120173703E0
9.687848750E-1,7.245560465E-1,-3.802739038E0,-2.497532916E-1,3.879198676E0
9.787568750E-1,7.967885287E-1,-3.539116736E0,-3.596142511E-1,3.645482360E0
9.887288750E-1,8.227316013E-1,-3.259107027E0,-4.729929686E-1,3.394464354E0
9.987008750E-1,8.441594540E-1,-2.991793962E0,-5.290174806E-1,3.153299191E0
1.008671875E0,7.958610141E-1,-2.690157157E0,-6.030654502E-1,2.869499646E0
1.018643875E0,7.612959297E-1,-2.434734989E0,-6.096038067E-1,2.622808183E0
1.028615875E0,6.846883415E-1,-2.147037361E0,-5.508696949E-1,2.319919175E0
1.038587875E0,5.654483750E-1,-1.857573874E0,-4.677772522E-1,1.997280181E0
1.048559875E0,4.523806928E-1,-1.613998166E0,-3.328667843E-1,1.708929099E0
1.058531875E0,3.111926908E-1,-1.331161328E0,-1.755006512E-1,1.378271327E0
1.068503875E0,1.942570755E-1,-1.042481952E0,4.958555818E-2,1.061585211E0
1.078476125E0,9.525750183E-2,-7.676838666E-1,2.008062494E-1,7.992093972E-1
1.088448125E0,2.339112841E-2,-4.177274251E-1,2.957205927E-1,5.123416980E-1
1.098419125E0,-6.597333021E-2,-1.147369891E-1,4.347042310E-1,4.544060139E-1
1.108391125E0,-8.008244231E-2,2.114978832E-1,5.024547493E-1,5.510039268E-1
1.118363125E0,-4.656064734E-3,5.859418792E-1,4.399749112E-1,7.327533604E-1
1.128335125E0,8.546568140E-2,9.484481996E-1,2.860878714E-1,9.943362813E-1
1.138307125E0,1.906022003E-1,1.331122736E0,1.551406829E-1,1.353619433E0
1.148279125E0,3.451641367E-1,1.713814230E0,-4.113753755E-2,1.748710895E0
1.158251125E0,4.796280965E-1,2.110081204E0,-3.289304388E-1,2.188762443E0
1.168223125E0,5.959431030E-1,2.463591583E0,-5.404055544E-1,2.591615295E0
1.178195125E0,6.716484658E-1,2.798493199E0,-6.665170956E-1,2.954136233E0
1.188166125E0,7.413285653E-1,3.120352015E0,-7.492996359E-1,3.293571721E0
1.198138125E0,7.374498148E-1,3.408413340E0,-7.551047516E-1,3.568094297E0
1.208110125E0,6.247900490E-1,3.644000582E0,-6.050897563E-1,3.746363098E0
1.218082125E0,5.463476045E-1,3.867714468E0,-3.746053426E-1,3.924033649E0
1.228054125E0,4.068445873E-1,4.069041705E0,-1.404360867E-1,4.091741097E0
1.238026125E0,2.356520002E-1,4.197823121E0,1.267254988E-1,4.206341661E0
1.247998125E0,8.522594556E-2,4.363851301E0,4.130684002E-1,4.384186030E0
1.257970125E0,-5.336432129E-2,4.590534403E0,6.338136184E-1,4.634390312E0
1.267942125E0,-1.128625180E-1,4.686400089E0,6.951579273E-1,4.739021870E0
1.277913125E0,-1.807568778E-1,4.841218572E0,7.143309474E-1,4.896972433E0
1.287885125E0,-1.363940527E-1,5.003096398E0,6.104973344E-1,5.042051557E0
1.297857125E0,-6.048813030E-2,5.175084060E0,3.632652891E-1,5.188170729E0
1.307829125E0,7.096180916E-2,5.298477852E0,7.204354405E-2,5.299442745E0
1.317801125E0,2.062096614E-1,5.448302228E0,-1.842294661E-1,5.455314848E0
1.327773125E0,3.500612529E-1,5.572298868E0,-4.329548172E-1,5.600045306E0
1.337745125E0,4.545018800E-1,5.622694851E0,-6.499789039E-1,5.678357326E0
1.347717125E0,5.163301921E-1,5.673173279E0,-6.892546514E-1,5.738167294E0
1.357689125E0,5.306314583E-1,5.665467233E0,-5.903489987E-1,5.720804196E0
1.367660125E0,4.746616177E-1,5.587772940E0,-4.145407657E-1,5.623197856E0
1.377632125E0,3.569580437E-1,5.465482517E0,-1.968710732E-1,5.480663866E0
1.387604125E0,2.463021187E-1,5.331118180E0,1.225272711E-1,5.338211190E0
1.397576125E0,8.840960830E-2,5.162316665E0,4.275379201E-1,5.180744954E0
1.407548125E0,-9.590515405E-2,4.970203471E0,6.390246570E-1,5.012032807E0
1.417520125E0,-2.591393884E-1,4.800005057E0,7.696806908E-1,4.868224536E0
1.427492125E0,-3.385710356E-1,4.601220190E0,8.303608290E-1,4.687788038E0
1.437464125E0,-4.330051763E-1,4.405546042E0,7.483325064E-1,4.489580264E0
1.447435125E0,-4.595256615E-1,4.233916814E0,5.567847748E-1,4.295023248E0
1.457407125E0,-4.415703240E-1,4.052694644E0,3.669023303E-1,4.093157161E0
1.467379125E0,-3.909277354E-1,3.834177178E0,1.263220775E-1,3.856124531E0
1.477351125E0,-3.158328219E-1,3.631022687E0,-1.181932052E-1,3.646648565E0
1.487323125E0,-2.322901435E-1,3.433103793E0,-2.881940567E-1,3.453001039E0
1.497295125E0,-1.368027730E-1,3.179179097E0,-3.698772474E-1,3.203545522E0
1.507267125E0,-8.227456346E-2,2.890137194E0,-3.878587512E-1,2.917206972E0
1.517239125E0,-6.664232478E-2,2.608705443E0,-3.483327428E-1,2.632702221E0
1.527211125E0,-9.460487947E-2,2.283542950E0,-1.838388721E-1,2.292883603E0
1.537182125E0,-1.697442318E-1,1.916113274E0,1.623062812E-2,1.923685685E0
1.547154125E0,-2.747836138E-1,1.556940451E0,1.959600770E-1,1.593100735E0
1.557126125E0,-3.821629053E-1,1.197377034E0,3.697908183E-1,1.310154761E0
1.567098125E0,-4.696745275E-1,7.995500225E-1,5.325971826E-1,1.069361566E0
1.577070125E0,-6.038514622E-1,4.281114954E-1,6.506442440E-1,9.855221829E-1
1.587042125E0,-7.058229563E-1,7.808371782E-2,6.674538195E-1,9.745653974E-1
1.597014125E0,-7.934241870E-1,-2.897956091E-1,6.581800624E-1,1.070842860E0
1.606986125E0,-8.718264319E-1,-6.258929801E-1,6.143950152E-1,1.236650551E0
1.616958125E0,-8.904492290E-1,-9.371028471E-1,5.311494120E-1,1.397562619E0
1.626929125E0,-9.008433858E-1,-1.249338900E0,3.808829498E-1,1.586643727E0
1.636901125E0,-8.634888871E-1,-1.588545236E0,2.601145577E-1,1.826676930E0
1.646873125E0,-8.630224255E-1,-1.843304914E0,1.557954796E-1,2.041287080E0
1.656845125E0,-8.178868908E-1,-2.155003608E0,5.456146561E-2,2.305635806E0
1.666817125E0,-7.657067768E-1,-2.440186933E0,-6.779027939E-2,2.558400801E0
1.676789125E0,-7.312288159E-1,-2.700565200E0,-9.509553395E-2,2.799426931E0
1.686761125E0,-6.448959924E-1,-2.971375485E0,-9.444305778E-2,3.042019495E0
1.696733125E0,-6.141380301E-1,-3.270565231E0,-9.988444012E-2,3.329225038E0
1.706704125E0,-5.723729767E-1,-3.518517580E0,-8.795374475E-2,3.565853705E0
1.716676125E0,-5.593038650E-1,-3.727624537E0,-9.844372272E-3,3.769363661E0
1.726648125E0,-5.389687108E-1,-3.988192838E0,5.329039056E-2,4.024799281E0
1.736620125E0,-5.225735566E-1,-4.236200151E0,8.554132976E-2,4.269167620E0
1.746592125E0,-5.132412542E-1,-4.429611427E0,1.477392955E-1,4.461692603E0
1.756564125E0,-5.325929068E-1,-4.614262989E0,2.201266193E-1,4.650111167E0
1.766536125E0,-5.563330409E-1,-4.811394848E0,2.873228399E-1,4.851966741E0
1.776508125E0,-5.390991037E-1,-4.966050194E0,2.972946997E-1,5.004064999E0
1.786480125E0,-5.036486046E-1,-5.075615906E0,2.323355873E-1,5.105831819E0
1.796451125E0,-5.109696110E-1,-5.195722978E0,2.589194234E-1,5.227204460E0
1.806423125E0,-5.461689721E-1,-5.282672828E0,2.740134076E-1,5.317895834E0
1.816395125E0,-5.130590404E-1,-5.319955845E0,2.229976022E-1,5.349288523E0
1.826367125E0,-4.940810249E-1,-5.361928913E0,1.235282687E-1,5.386061359E0
1.836339125E0,-4.607499953E-1,-5.399737009E0,9.410976648E-2,5.420175918E0
1.846311125E0,-4.491105279E-1,-5.383150797E0,4.582696795E-2,5.402047101E0
1.856283125E0,-4.142030890E-1,-5.335311218E0,-2.252932191E-2,5.351412670E0
1.866255125E0,-3.726445884E-1,-5.275915786E0,-1.420966959E-1,5.290968044E0
1.876226125E0,-3.431040164E-1,-5.180438356E0,-2.145378506E-1,5.196218665E0
1.886198125E0,-3.303736047E-1,-5.090070223E0,-2.473992026E-1,5.106776670E0
1.896170125E0,-2.363903208E-1,-4.998629125E0,-2.679112351E-1,5.011382040E0
1.906142125E0,-1.716428228E-1,-4.832961134E0,-4.124263394E-1,4.853562616E0
1.916114125E0,-1.223598580E-1,-4.662225945E0,-4.327863443E-1,4.683868777E0
1.926086125E0,-6.666271694E-2,-4.515902882E0,-3.934076858E-1,4.533496704E0
1.936058125E0,6.103225026E-2,-4.307548462E0,-4.031269276E-1,4.326801359E0
1.946030125E0,1.243990014E-1,-4.083118876E0,-4.808241445E-1,4.113213674E0
1.956001125E0,1.767233588E-1,-3.865672621E0,-4.376208222E-1,3.894376451E0
1.965973125E0,2.669440691E-1,-3.647362731E0,-3.752678686E-1,3.676321531E0
1.975945125E0,3.754014775E-1,-3.361423361E0,-3.484519895E-1,3.400222356E0
1.985917125E0,3.993003270E-1,-3.090700784E0,-3.352910399E-1,3.134372692E0
1.995889125E0,4.413653791E-1,-2.834707344E0,-2.945832727E-1,2.883946676E0
2.005861125E0,5.001693286E-1,-2.535828670E0,-2.256756270E-1,2.594518431E0
2.015833125E0,5.399699003E-1,-2.234437448E0,-2.198020989E-1,2.309240387E0
2.025805125E0,4.972734219E-1,-1.940839394E0,-2.628475098E-1,2.020699687E0
2.035777125E0,5.071869375E-1,-1.612485491E0,-2.805377126E-1,1.713490431E0
2.045748125E0,5.258809976E-1,-1.310103166E0,-2.964778437E-1,1.442504849E0
2.055720125E0,4.743034758E-1,-9.786280185E-1,-3.943947323E-1,1.156816230E0
2.065692125E0,4.482250401E-1,-6.591665608E-1,-5.320843452E-1,9.583944866E-1
2.075664125E0,4.397592951E-1,-2.843764096E-1,-5.948617701E-1,7.925394031E-1
2.085635625E0,4.714586226E-1,3.731108308E-2,-6.860619986E-1,8.332745140E-1
2.095607625E0,4.419524761E-1,3.632074016E-1,-8.268424863E-1,1.005440254E0
2.105579625E0,4.694226952E-1,7.188321340E-1,-9.114996439E-1,1.252161693E0
2.115551625E0,5.556192055E-1,1.061516393E0,-9.139344245E-1,1.506919337E0
2.125522625E0,6.569661073E-1,1.390759658E0,-9.233273917E-1,1.793976133E0
2.135494625E0,7.207745790E-1,1.723285550E0,-9.389119756E-1,2.090642193E0
2.145466625E0,8.433724187E-1,2.067186030E0,-8.505670521E-1,2.389141986E0
2.155438625E0,9.954210757E-1,2.371725394E0,-7.235040593E-1,2.671966052E0
2.165410625E0,1.045165240E0,2.667505043E0,-6.494063884E-1,2.937632072E0
2.175382625E0,1.108993153E0,2.987234888E0,-5.714074918E-1,3.237274257E0
2.185354625E0,1.155956966E0,3.251060089E0,-4.282050874E-1,3.476922174E0
2.195326625E0,1.145351798E0,3.500897580E0,-3.439402779E-1,3.699514769E0
2.205297625E0,1.073399471E0,3.766222592E0,-3.848596412E-1,3.935064927E0
2.215269625E0,1.010427589E0,3.990818823E0,-4.051898253E-1,4.136638440E0
2.225241625E0,9.237487567E-1,4.163250289E0,-4.244575703E-1,4.285572186E0
2.235213625E0,7.940665036E-1,4.366033482E0,-5.097579217E-1,4.466838157E0
2.245185625E0,6.898398115E-1,4.551903604E0,-6.721169740E-1,4.652681658E0
2.255157625E0,6.441214556E-1,4.706232675E0,-7.255453223E-1,4.805198690E0
2.265129625E0,6.403756562E-1,4.849160260E0,-7.652923554E-1,4.950768486E0
2.275101625E0,6.191118910E-1,5.005877919E0,-8.427317101E-1,5.113932929E0
2.285073625E0,6.724083115E-1,5.105979327E0,-8.636273199E-1,5.221973762E0
2.295044625E0,7.976345477E-1,5.188016347E0,-7.597100186E-1,5.303667958E0
2.305016625E0,8.815357335E-1,5.293962632E0,-6.704300523E-1,5.408569317E0
2.314988625E0,9.734392724E-1,5.333002737E0,-6.134202844E-1,5.455711380E0
2.324960625E0,1.060493277E0,5.352832400E0,-4.326237917E-1,5.473995253E0
2.334932625E0,1.137715188E0,5.362438205E0,-2.848506188E-1,5.489196593E0
2.344904625E0,1.113532420E0,5.349464403E0,-2.299440944E-1,5.468966826E0
2.354876625E0,1.047379946E0,5.262890528E0,-1.731594443E-1,5.368892405E0
2.364848625E0,1.006479988E0,5.192336855E0,-1.092090315E-1,5.290112531E0
2.374819625E0,8.648264377E-1,5.082012759E0,-1.180073369E-1,5.156423585E0
2.384791625E0,7.071160680E-1,4.921201465E0,-2.134362169E-1,4.976323142E0
2.394763625E0,5.624213811E-1,4.789261383E0,-2.413426566E-1,4.828207605E0
2.404735625E0,4.342275368E-1,4.639711241E0,-2.667055210E-1,4.667612429E0
2.414707625E0,3.172602003E-1,4.458825871E0,-3.420246569E-1,4.483164401E0
2.424679625E0,2.684382885E-1,4.255626356E0,-3.498342347E-1,4.278410778E0
2.434651625E0,2.744990006E-1,4.062045511E0,-3.095831716E-1,4.083063210E0
2.444623625E0,2.591458934E-1,3.855694932E0,-2.660448039E-1,3.873540995E0
2.454595625E0,2.823308343E-1,3.619188507E0,-2.157003136E-1,3.636586693E0
2.464566625E0,3.622255079E-1,3.386099780E0,-1.265641157E-1,3.407770168E0
2.474538625E0,4.207347943E-1,3.145216715E0,2.275849622E-2,3.173314340E0
2.484510625E0,4.149081901E-1,2.863606623E0,1.206128561E-1,2.896021263E0
2.494482625E0,4.311315823E-1,2.570472838E0,2.093128153E-1,2.614768997E0
2.504454625E0,4.339566645E-1,2.284048149E0,3.009117873E-1,2.344299946E0
2.514426625E0,3.299015151E-1,1.981077009E0,3.714736469E-1,2.042423510E0
2.524398625E0,2.222984214E-1,1.638524312E0,3.923913666E-1,1.699455646E0
2.534370625E0,1.297282268E-1,1.323628360E0,3.985766975E-1,1.388410902E0
2.544341625E0,4.460109919E-3,1.006668926E0,4.408333556E-1,1.098970548E0
2.554313625E0,-1.602121009E-1,6.622264087E-1,4.517582933E-1,8.174945194E-1
2.564285625E0,-2.999576314E-1,3.313114250E-1,4.361508322E-1,6.244752912E-1
2.574257625E0,-3.790418078E-1,1.181254506E-2,4.675294033E-1,6.019933316E-1
2.584229625E0,-4.858930957E-1,-3.298665780E-1,5.155723929E-1,7.814850940E-1
2.594201625E0,-5.976566295E-1,-6.480422330E-1,5.268739644E-1,1.027009424E0
2.604173625E0,-6.163671349E-1,-9.579177654E-1,5.647580747E-1,1.271403387E0
2.614144625E0,-6.322826712E-1,-1.255720552E0,6.367946751E-1,1.543412757E0
2.624116625E0,-6.581063144E-1,-1.577278821E0,7.222973402E-1,1.855431445E0
2.634088625E0,-6.345823811E-1,-1.835796504E0,7.764331285E-1,2.091815481E0
2.644060625E0,-6.202409153E-1,-2.113951476E0,8.589537136E-1,2.364591110E0
2.654032625E0,-5.989516416E-1,-2.396822813E0,9.588922039E-1,2.650089984E0
2.664004625E0,-6.243322121E-1,-2.631775047E0,1.055769750E0,2.903563393E0
2.673976625E0,-6.189977972E-1,-2.877746360E0,1.102715875E0,3.143336553E0
2.683948625E0,-6.209688936E-1,-3.128756218E0,1.150932161E0,3.391071022E0
2.693920625E0,-6.812282516E-1,-3.345641141E0,1.226042862E0,3.627749671E0
2.703891625E0,-7.160620156E-1,-3.537988223E0,1.244871043E0,3.818351659E0
2.713863625E0,-7.741782229E-1,-3.762344134E0,1.248881210E0,4.039095143E0
2.723835625E0,-8.110300072E-1,-3.947738877E0,1.297924000E0,4.234031013E0
2.733807625E0,-8.757184848E-1,-4.106283206E0,1.305487812E0,4.396901529E0
2.743779625E0,-9.602788711E-1,-4.271026753E0,1.296027163E0,4.565467275E0
2.753751625E0,-9.908310114E-1,-4.423364847E0,1.319757649E0,4.721192954E0
2.763723625E0,-1.052175759E0,-4.531233112E0,1.349360787E0,4.843544350E0
2.773695625E0,-1.134345803E0,-4.632159562E0,1.346850138E0,4.955567365E0
2.783666625E0,-1.153636791E0,-4.732964975E0,1.340710562E0,5.052656738E0
2.793638625E0,-1.147143750E0,-4.795108598E0,1.358557141E0,5.114164913E0
2.803610625E0,-1.149171126E0,-4.818637210E0,1.370718327E0,5.139915132E0
2.813582625E0,-1.157256364E0,-4.859567134E0,1.371437534E0,5.180296896E0
2.823554625E0,-1.131294434E0,-4.873402816E0,1.377711596E0,5.189216834E0
2.833526625E0,-1.081486828E0,-4.836081793E0,1.393066385E0,5.147614478E0
2.843498625E0,-1.040812865E0,-4.805821282E0,1.392826649E0,5.110692291E0
2.853470625E0,-1.011282525E0,-4.756157371E0,1.386700960E0,5.056348963E0
2.863441625E0,-9.479824689E-1,-4.683596349E0,1.388387443E0,4.976179781E0
2.873413625E0,-8.780471385E-1,-4.581070685E0,1.405650616E0,4.871655679E0
2.883385625E0,-8.135283762E-1,-4.496017086E0,1.373640911E0,4.771046783E0
2.893357625E0,-7.659751640E-1,-4.359397477E0,1.347365717E0,4.626711433E0
2.903329625E0,-7.202185088E-1,-4.214447340E0,1.347686436E0,4.482916440E0
2.913301625E0,-6.651086475E-1,-4.087326533E0,1.320068721E0,4.346399559E0
2.923273625E0,-6.411210300E-1,-3.939196680E0,1.294108107E0,4.195595601E0
2.933244625E0,-6.328785025E-1,-3.746229208E0,1.258317739E0,4.002265859E0
2.943216625E0,-6.093683101E-1,-3.568622956E0,1.236473418E0,3.825606625E0
2.953188625E0,-6.033678974E-1,-3.360326423E0,1.203311373E0,3.619917782E0
2.963160625E0,-6.020205528E-1,-3.137810047E0,1.154618100E0,3.397267077E0
2.973132625E0,-6.169566804E-1,-2.916012293E0,1.137557094E0,3.190266350E0
2.983104625E0,-6.311048958E-1,-2.677491503E0,1.074069342E0,2.953113457E0
2.993076625E0,-5.951521209E-1,-2.422708436E0,1.040911975E0,2.703186999E0
3.003048625E0,-5.986889555E-1,-2.154570329E0,1.023163483E0,2.459159466E0
3.013020625E0,-6.062537907E-1,-1.882748476E0,9.490639114E-1,2.193856830E0
3.022991625E0,-5.370661730E-1,-1.595152005E0,8.583292309E-1,1.889359432E0
3.032963625E0,-4.765330191E-1,-1.275720368E0,8.350888145E-1,1.597472849E0
3.042935625E0,-4.158412595E-1,-9.540393072E-1,7.917879168E-1,1.307686147E0
3.052907625E0,-3.179363577E-1,-6.409244174E-1,6.923677091E-1,9.956107075E-1
3.062879625E0,-2.076469070E-1,-2.941395056E-1,6.278892195E-1,7.237956609E-1
3.072851625E0,-6.758796573E-2,2.704103351E-2,6.001301479E-1,6.045291929E-1
3.082824250E0,4.029550195E-2,3.566731381E-1,5.695644128E-1,6.732332993E-1
3.092795250E0,1.369471993E-1,6.967776060E-1,4.635755161E-1,8.480305577E-1
3.102767250E0,2.507631058E-1,1.044076488E0,4.077696899E-1,1.148587815E0
3.112739250E0,3.164935572E-1,1.340746669E0,4.053606371E-1,1.435996883E0
3.122711250E0,3.409056826E-1,1.648817750E0,3.612841793E-1,1.722017107E0
3.132683250E0,3.609701838E-1,1.977792628E0,2.815317392E-1,2.030079622E0
3.142655250E0,3.527854706E-1,2.239404657E0,2.728088629E-1,2.283378086E0
3.152627250E0,3.307372284E-1,2.522822708E0,2.742717632E-1,2.559149572E0
