"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.100084500E0,5.293908984E-1,4.796441764E-1,2.250885665E-1,7.489847275E-1
3.110055500E0,5.007503591E-1,9.951247680E-1,1.245866239E-1,1.120957650E0
3.120027500E0,5.065127170E-1,1.472522444E0,9.720995109E-2,1.560233077E0
3.129999500E0,4.705040281E-1,1.928105328E0,8.639844934E-2,1.986562078E0
3.139970500E0,2.712670252E-1,2.394268164E0,7.139684200E-2,2.410643762E0
3.149942500E0,1.376757258E-1,2.843133182E0,2.970503409E-2,2.846619624E0
3.159913500E0,5.028243665E-2,3.243520689E0,7.351938128E-2,3.244743423E0
3.169885500E0,-3.307466570E-2,3.650192199E0,1.485672247E-1,3.653364099E0
3.179856500E0,-1.217071626E-1,4.087064577E0,2.143133175E-1,4.094488941E0
3.189828500E0,-6.575599652E-2,4.445804706E0,2.799822271E-1,4.455097461E0
3.199800500E0,9.354536399E-2,4.812090082E0,4.209773076E-1,4.831374917E0
3.209771500E0,2.165800638E-1,5.182549785E0,5.100537908E-1,5.212090183E0
3.219743500E0,4.185971984E-1,5.495165323E0,5.093486166E-1,5.534573295E0
3.229714500E0,7.031400345E-1,5.762856703E0,5.408662784E-1,5.830734055E0
3.239686500E0,8.565553319E-1,6.044512988E0,5.329339457E-1,6.128119033E0
3.249657500E0,8.990222704E-1,6.212785914E0,4.880109572E-1,6.296435861E0
3.259629500E0,9.567996316E-1,6.345578520E0,3.658415723E-1,6.427726841E0
3.269601500E0,9.613724466E-1,6.504832701E0,2.963754809E-1,6.582167111E0
3.279572500E0,7.555513327E-1,6.558940496E0,2.699378618E-1,6.607830559E0
3.289544500E0,5.331391098E-1,6.522311783E0,1.805327833E-1,6.546554849E0
3.299515500E0,3.798591755E-1,6.516718921E0,1.484619931E-1,6.529468543E0
3.309487500E0,1.923148497E-1,6.505988111E0,1.936528023E-1,6.511710045E0
3.319459500E0,3.162623730E-2,6.368902479E0,2.711646076E-1,6.374750917E0
3.329430500E0,2.478660297E-2,6.259882312E0,3.023805714E-1,6.267230246E0
3.339402500E0,9.673121944E-2,6.133370785E0,3.844743097E-1,6.146170727E0
3.349373500E0,1.576060700E-1,5.931882750E0,4.588742816E-1,5.951692049E0
3.359345500E0,2.998672188E-1,5.722883967E0,5.118827999E-1,5.753550665E0
3.369316500E0,5.118152645E-1,5.513572358E0,5.285192978E-1,5.562442598E0
3.379288500E0,6.691575520E-1,5.216079474E0,5.195321274E-1,5.284427172E0
3.389260500E0,6.995807612E-1,4.888341283E0,4.844137502E-1,4.961849496E0
3.399231500E0,7.533686402E-1,4.539288236E0,4.033152080E-1,4.619022099E0
3.409203500E0,7.457956188E-1,4.162657381E0,2.948224604E-1,4.239203683E0
3.419174500E0,6.024477649E-1,3.735931676E0,2.253949424E-1,3.790901170E0
3.429146500E0,4.121648227E-1,3.295224109E0,1.550494480E-1,3.324518326E0
3.439117500E0,2.827185047E-1,2.857481664E0,1.024467448E-1,2.873260613E0
3.449089500E0,9.159429431E-2,2.367865646E0,4.331618269E-2,2.370032389E0
3.459061500E0,-1.185443305E-1,1.870930669E0,5.264599085E-2,1.875421533E0
3.469032500E0,-2.222292050E-1,1.393496740E0,5.591690501E-2,1.412213045E0
3.479004500E0,-2.384142248E-1,9.056331325E-1,6.646763921E-2,9.388453868E-1
3.488975500E0,-2.810187192E-1,4.007424331E-1,1.089406443E-1,5.014320314E-1
3.498947500E0,-2.834172470E-1,-9.899920821E-2,1.235411417E-1,3.246360929E-1
3.508919500E0,-2.214971336E-1,-5.898846567E-1,1.580566710E-1,6.496205043E-1
3.518890958E0,-1.218516619E-1,-1.084478994E0,1.134839308E-1,1.097187823E0
3.528862958E0,-5.887751475E-2,-1.542396086E0,1.528824699E-1,1.551072306E0
3.538833958E0,-3.763107195E-2,-2.010250522E0,1.238340964E-1,2.014412605E0
3.548805958E0,2.843332864E-2,-2.460880814E0,1.105006905E-1,2.463524556E0
3.558776958E0,5.189213857E-2,-2.887270305E0,1.716917932E-2,2.887787628E0
3.568748958E0,1.748047046E-2,-3.323840967E0,-1.896659514E-2,3.323941045E0
3.578720958E0,-1.411130480E-2,-3.754060968E0,-3.727658451E-2,3.754272556E0
3.588691958E0,-4.572603039E-2,-4.156500848E0,-1.088143444E-1,4.158176371E0
3.598663958E0,-1.630121863E-1,-4.509437615E0,-2.251236498E-1,4.517995267E0
3.608634958E0,-2.435324389E-1,-4.871401314E0,-2.812574865E-1,4.885587435E0
3.618606958E0,-3.127831335E-1,-5.178108240E0,-2.931063209E-1,5.195820393E0
3.628577958E0,-3.424579722E-1,-5.451891249E0,-3.274066544E-1,5.472439198E0
3.638549958E0,-4.541641302E-1,-5.692645091E0,-3.556218088E-1,5.721795179E0
3.648521958E0,-5.176023269E-1,-5.931308554E0,-4.308123608E-1,5.969416439E0
3.658492958E0,-5.326906284E-1,-6.113407806E0,-4.112440324E-1,6.150336248E0
3.668464958E0,-5.478211029E-1,-6.233859279E0,-4.374921834E-1,6.273157808E0
3.678435958E0,-5.660549871E-1,-6.363744650E0,-4.518576594E-1,6.404829394E0
3.688407958E0,-5.967050683E-1,-6.428604890E0,-4.653658970E-1,6.472988736E0
3.698379958E0,-5.709969076E-1,-6.431678186E0,-4.621978390E-1,6.473495856E0
3.708350958E0,-5.293064792E-1,-6.437304377E0,-4.615616620E-1,6.475499375E0
3.718322958E0,-5.011381757E-1,-6.398300525E0,-4.444825298E-1,6.433269293E0
3.728293958E0,-4.741449431E-1,-6.285499549E0,-4.348410559E-1,6.318338765E0
3.738265958E0,-4.001279638E-1,-6.172579874E0,-4.163573494E-1,6.199532090E0
3.748236958E0,-3.322342618E-1,-6.041121603E0,-3.870259615E-1,6.062616508E0
3.758208958E0,-2.855098924E-1,-5.823114014E0,-3.776377451E-1,5.842326847E0
3.768180958E0,-2.427065197E-1,-5.598860430E0,-3.762905467E-1,5.616737411E0
3.778151958E0,-2.181033365E-1,-5.366251760E0,-3.758584374E-1,5.383818030E0
3.788123958E0,-1.577284230E-1,-5.077235584E0,-3.837925974E-1,5.094162953E0
3.798094958E0,-1.168691032E-1,-4.746996539E0,-3.986854557E-1,4.765142665E0
3.808066958E0,-1.144998845E-1,-4.424029090E0,-4.145371842E-1,4.444882979E0
3.818037958E0,-1.257206914E-1,-4.081181694E0,-4.590964758E-1,4.108846466E0
3.828009958E0,-1.324834348E-1,-3.683393274E0,-5.210448021E-1,3.722422001E0
3.837981958E0,-1.675184892E-1,-3.278115740E0,-5.597744197E-1,3.329782673E0
3.847952958E0,-1.848220083E-1,-2.890681570E0,-5.831469101E-1,2.954701243E0
3.857924958E0,-2.265686430E-1,-2.430696318E0,-5.958961791E-1,2.512908712E0
3.867895958E0,-2.458250590E-1,-1.950665056E0,-6.011183274E-1,2.055934669E0
3.877867958E0,-2.503899803E-1,-1.514331790E0,-5.895086807E-1,1.644206921E0
3.887839958E0,-2.783644487E-1,-1.018331198E0,-5.812038803E-1,1.205107109E0
3.897810958E0,-2.093453769E-1,-5.088954574E-1,-5.270043574E-1,7.619275990E-1
3.907782958E0,-1.675728683E-1,-2.369993448E-2,-4.479809920E-1,4.788834120E-1
3.917753958E0,-9.531502381E-2,4.513220179E-1,-4.500631124E-1,6.444635930E-1
3.927725958E0,2.288483262E-2,9.717224568E-1,-3.825044558E-1,1.044546747E0
3.937696958E0,1.775746038E-1,1.472782645E0,-2.657273000E-1,1.507060867E0
3.947668958E0,2.807097669E-1,1.920187613E0,-2.043087316E-1,1.951322757E0
3.957640958E0,3.498184472E-1,2.416301642E0,-2.430003422E-1,2.453555734E0
3.967611958E0,4.546276682E-1,2.896112464E0,-2.420957049E-1,2.941558099E0
3.977583958E0,5.160409011E-1,3.309933364E0,-1.899713588E-1,3.355301209E0
3.987554958E0,4.797980312E-1,3.722125230E0,-2.208406009E-1,3.759413911E0
3.997526958E0,4.347297395E-1,4.131104636E0,-2.999545616E-1,4.164731468E0
4.007497958E0,3.867616674E-1,4.445136954E0,-3.714929428E-1,4.477369109E0
4.017469958E0,2.945977081E-1,4.786530148E0,-3.528853484E-1,4.808553498E0
4.027441958E0,1.867661344E-1,5.121600748E0,-3.394344135E-1,5.136233205E0
4.037412958E0,1.349614117E-1,5.390873800E0,-4.040753460E-1,5.407680815E0
4.047384958E0,1.562460076E-1,5.629100475E0,-3.544266744E-1,5.642411120E0
4.057355958E0,1.492091028E-1,5.900094947E0,-2.347294923E-1,5.906647245E0
4.067327958E0,2.181979883E-1,6.089932989E0,-1.742195811E-1,6.096330588E0
4.077299958E0,3.371247268E-1,6.213029743E0,-1.537162463E-1,6.224067830E0
4.087270958E0,4.835423689E-1,6.374710518E0,-5.567832034E-2,6.393265792E0
4.097242958E0,5.832816884E-1,6.476809920E0,6.260032732E-2,6.503322464E0
4.107213958E0,6.564984032E-1,6.464800324E0,6.527246833E-2,6.498376249E0
4.117185958E0,7.254327634E-1,6.498927598E0,1.832517385E-2,6.539315593E0
4.127156958E0,7.001468448E-1,6.479202601E0,3.892489633E-2,6.517038215E0
4.137128958E0,6.405322885E-1,6.367663454E0,4.367279889E-2,6.399947405E0
4.147100958E0,5.552615386E-1,6.231254345E0,-4.074051160E-2,6.256077515E0
4.157071958E0,4.417561924E-1,6.092912146E0,-8.696388423E-2,6.109524504E0
4.167043958E0,2.993567569E-1,5.872214838E0,-6.280726394E-2,5.880175705E0
4.177014958E0,1.821653259E-1,5.617384409E0,-6.852701029E-2,5.620755088E0
4.186986958E0,1.685255990E-1,5.406229758E0,-8.011911532E-2,5.409449153E0
4.196957958E0,1.294774543E-1,5.112059262E0,-5.910833359E-2,5.114040291E0
4.206929958E0,1.189379943E-1,4.763024341E0,5.530473808E-2,4.764830085E0
4.216901958E0,1.941016857E-1,4.434856380E0,1.339883802E-1,4.441123671E0
4.226872958E0,2.939879896E-1,4.093442135E0,1.604470128E-1,4.107120731E0
4.236844958E0,3.204833318E-1,3.685225207E0,2.140887845E-1,3.705324331E0
4.246815958E0,3.792740884E-1,3.278975866E0,3.151438737E-1,3.315847889E0
4.256787958E0,4.183508845E-1,2.876773383E0,3.303115511E-1,2.925738929E0
4.266759958E0,4.188948948E-1,2.406564859E0,2.900675046E-1,2.459911890E0
4.276730958E0,3.518785675E-1,1.924699325E0,3.225347543E-1,1.983006476E0
4.286702958E0,2.668870953E-1,1.469608777E0,3.401231790E-1,1.531881998E0
4.296673958E0,2.127153466E-1,9.408181679E-1,2.941593862E-1,1.008422723E0
4.306645958E0,7.780290529E-2,4.282588452E-1,2.251411915E-1,4.900484534E-1
4.316616958E0,-4.307621844E-2,-4.121468425E-2,2.381711086E-1,2.455192207E-1
4.326588958E0,-1.380029140E-1,-5.162220186E-1,2.571558666E-1,5.930085299E-1
4.336560958E0,-1.940010405E-1,-1.051390770E0,2.574669385E-1,1.099703678E0
4.346531958E0,-2.644009323E-1,-1.512442555E0,2.870818798E-1,1.561987945E0
4.356503958E0,-2.947820415E-1,-1.949835920E0,3.682436085E-1,2.006080737E0
4.366474958E0,-2.990832534E-1,-2.426035502E0,4.045501399E-1,2.477652087E0
4.376446958E0,-3.283973189E-1,-2.885993857E0,4.294884416E-1,2.936199187E0
4.386417958E0,-2.641913827E-1,-3.264055526E0,5.104011154E-1,3.314266866E0
4.396389958E0,-2.615620360E-1,-3.680749748E0,5.702017228E-1,3.733826912E0
4.406361958E0,-2.587415584E-1,-4.083469124E0,6.127694527E-1,4.137288204E0
4.416332958E0,-2.529683100E-1,-4.397419581E0,6.274881005E-1,4.449160961E0
4.426304958E0,-2.381251531E-1,-4.728478407E0,6.448484838E-1,4.778183881E0
4.436275958E0,-2.338560279E-1,-5.048054470E0,6.574199975E-1,5.096051768E0
4.446247958E0,-2.475088379E-1,-5.312309441E0,6.844516023E-1,5.361936797E0
4.456219958E0,-2.731071440E-1,-5.515452822E0,6.886417171E-1,5.564982908E0
4.466190958E0,-2.888494565E-1,-5.757524042E0,6.773741325E-1,5.804425279E0
4.476162958E0,-3.111190890E-1,-5.955312544E0,6.288071593E-1,5.996494061E0
4.486133958E0,-3.525239539E-1,-6.043569247E0,6.100469526E-1,6.084501596E0
4.496105958E0,-3.728435399E-1,-6.170381321E0,6.106153020E-1,6.211720293E0
4.506076958E0,-4.043277995E-1,-6.291492945E0,6.123661045E-1,6.334142143E0
4.516048125E0,-4.341912109E-1,-6.294510108E0,5.715244726E-1,6.335299498E0
4.526020125E0,-4.677264545E-1,-6.290825778E0,5.484314060E-1,6.331984997E0
4.535991125E0,-5.015137862E-1,-6.297512653E0,5.381530973E-1,6.340330469E0
4.545963125E0,-4.891122803E-1,-6.204813235E0,5.350295877E-1,6.247014869E0
4.555934125E0,-4.922242416E-1,-6.092042080E0,5.244075358E-1,6.134351202E0
4.565906125E0,-4.832775631E-1,-5.959452372E0,5.153677404E-1,6.001186023E0
4.575877125E0,-4.781914356E-1,-5.799511728E0,5.342144128E-1,5.843662240E0
4.585849125E0,-4.558609921E-1,-5.542991454E0,5.601703493E-1,5.589843855E0
4.595821125E0,-4.157873189E-1,-5.318137946E0,5.678604611E-1,5.364507042E0
4.605792125E0,-3.629696392E-1,-5.077352529E0,5.704250499E-1,5.122171453E0
4.615764125E0,-3.140100255E-1,-4.741258666E0,5.866710269E-1,4.787725862E0
4.625735125E0,-2.296817006E-1,-4.414937255E0,6.518136871E-1,4.468700676E0
4.635707125E0,-1.723508475E-1,-4.090598050E0,6.689588928E-1,4.148518196E0
4.645679125E0,-1.096711808E-1,-3.688824168E0,6.611598766E-1,3.749211103E0
4.655650125E0,-5.740832873E-2,-3.269029167E0,6.727689385E-1,3.338033172E0
4.665622125E0,-1.506703220E-2,-2.884311613E0,6.830857658E-1,2.964133375E0
4.675593125E0,-1.082999356E-2,-2.451276762E0,6.486877656E-1,2.535679568E0
4.685565125E0,2.851116970E-2,-1.960152163E0,6.456285024E-1,2.063939328E0
4.695536125E0,1.012481935E-2,-1.517628450E0,6.083419776E-1,1.635046968E0
4.705508125E0,-3.434069753E-3,-1.086653574E0,5.310043645E-1,1.209459969E0
4.715480125E0,-6.779890403E-2,-5.859301847E-1,5.132311678E-1,7.818677026E-1
4.725451125E0,-5.750393070E-2,-1.146492809E-1,4.416530621E-1,4.599006272E-1
4.735423125E0,-6.482150182E-2,3.212442738E-1,3.946087039E-1,5.129480867E-1
4.745394125E0,-6.598926388E-2,8.522059536E-1,3.473900986E-1,9.226534836E-1
4.755366125E0,-9.217090286E-2,1.328808993E0,3.259694088E-1,1.371307723E0
4.765338125E0,-2.342577316E-2,1.768831267E0,2.664260423E-1,1.788937018E0
4.775309125E0,5.847741902E-2,2.251424194E0,3.138072002E-1,2.273940516E0
4.785281125E0,1.391287223E-1,2.734117109E0,3.366382384E-1,2.758274546E0
4.795252125E0,2.464151162E-1,3.136101490E0,3.435905778E-1,3.164475857E0
4.805224125E0,3.778420322E-1,3.555143954E0,3.497605598E-1,3.592234066E0
4.815195125E0,4.921189917E-1,3.989104419E0,3.803777504E-1,4.037303853E0
4.825167125E0,5.131108613E-1,4.345008649E0,4.081216192E-1,4.394194598E0
4.835139125E0,5.435693731E-1,4.687223961E0,4.074480200E-1,4.736195732E0
4.845110125E0,5.603516860E-1,5.004490959E0,3.349425459E-1,5.046891150E0
4.855082125E0,5.158184145E-1,5.300533733E0,2.858002067E-1,5.333236190E0
4.865053125E0,4.238457323E-1,5.547517199E0,2.701811242E-1,5.570241477E0
4.875025125E0,3.260202795E-1,5.769195085E0,1.819887400E-1,5.781264658E0
4.884997125E0,2.601888905E-1,5.957445023E0,8.109620333E-2,5.963675549E0
4.894968125E0,1.827167914E-1,6.093298062E0,4.686717848E-2,6.096217125E0
4.904940125E0,1.806349634E-1,6.218788666E0,3.928978086E-2,6.221535594E0
4.914911125E0,2.185407814E-1,6.320688677E0,-2.994651496E-2,6.324536522E0
4.924883125E0,2.773854055E-1,6.381791496E0,-3.871560255E-2,6.387934272E0
4.934854125E0,3.412897716E-1,6.375139119E0,-1.012153029E-2,6.384275992E0
4.944826125E0,4.628914650E-1,6.362047203E0,2.917585194E-2,6.378931286E0
4.954798125E0,5.740868687E-1,6.314853156E0,3.546281476E-2,6.340993907E0
4.964769125E0,6.144100718E-1,6.210257578E0,2.239194889E-2,6.240616982E0
4.974741125E0,6.301226366E-1,6.084335450E0,5.634961724E-2,6.117137213E0
4.984712125E0,6.002402218E-1,5.905617642E0,2.185455322E-2,5.936083362E0
4.994684125E0,5.257708141E-1,5.688049765E0,-6.607295215E-2,5.712679819E0
5.004655125E0,4.077393575E-1,5.369066609E0,-1.179061800E-1,5.385817441E0
5.014627125E0,3.024679872E-1,5.114833766E0,-1.567381604E-1,5.126166032E0
5.024599125E0,1.868350585E-1,4.814333659E0,-2.390020162E-1,4.823882034E0
5.034570125E0,9.172731847E-2,4.428861814E0,-3.568660963E-1,4.444162945E0
5.044542125E0,4.197767280E-2,4.094202273E0,-3.922124418E-1,4.113159975E0
5.054513125E0,2.500890680E-2,3.722005363E0,-4.123351959E-1,3.744859100E0
5.064485125E0,2.982182309E-2,3.289756962E0,-4.756306841E-1,3.324096081E0
5.074457125E0,3.129809886E-2,2.880368251E0,-4.693747846E-1,2.918529342E0
5.084428125E0,7.556422569E-2,2.461735677E0,-4.657867869E-1,2.506553376E0
5.094400125E0,1.194243365E-1,2.010638192E0,-4.371045130E-1,2.061064887E0
5.104371125E0,1.504609186E-1,1.536242477E0,-4.310391963E-1,1.602646007E0
5.114343125E0,1.658523251E-1,1.096229559E0,-4.708348344E-1,1.204537953E0
5.124314125E0,1.441984045E-1,6.081946278E-1,-4.677936244E-1,7.807206672E-1
5.134286125E0,1.174014191E-1,1.190703607E-1,-4.690238786E-1,4.979399991E-1
5.144258125E0,5.152902648E-2,-3.547961819E-1,-5.183879004E-1,6.302869081E-1
5.154229125E0,3.376306571E-2,-8.204456323E-1,-5.781938068E-1,1.004280368E0
5.164201125E0,-8.429967351E-2,-1.339631020E0,-6.185681731E-1,1.477952736E0
5.174172125E0,-2.013361533E-1,-1.804601609E0,-7.103818110E-1,1.949811665E0
5.184144125E0,-2.523349835E-1,-2.250533078E0,-7.468508220E-1,2.384608612E0
5.194116125E0,-2.652678551E-1,-2.703882911E0,-7.646305237E-1,2.822412030E0
5.204087125E0,-4.061391938E-1,-3.132556323E0,-8.194445890E-1,3.263333817E0
5.214059125E0,-4.524766237E-1,-3.516503214E0,-8.800287598E-1,3.653078232E0
5.224030125E0,-4.096596562E-1,-3.903010016E0,-8.511535279E-1,4.015690544E0
5.234002125E0,-4.107345937E-1,-4.280129698E0,-8.594945079E-1,4.384853925E0
5.243973125E0,-4.960741214E-1,-4.598607654E0,-8.935719346E-1,4.710812318E0
5.253945125E0,-4.747445020E-1,-4.910564795E0,-8.822039972E-1,5.011717554E0
5.263917125E0,-4.044915216E-1,-5.179346681E0,-8.289047992E-1,5.260829649E0
5.273888125E0,-4.184643205E-1,-5.392442023E0,-8.048160249E-1,5.468205574E0
5.283860125E0,-4.424575659E-1,-5.622218887E0,-7.912247568E-1,5.694835426E0
5.293831125E0,-4.314888471E-1,-5.810913214E0,-7.682381827E-1,5.877336549E0
5.303803125E0,-3.618813993E-1,-5.959640653E0,-7.686020257E-1,6.019885707E0
5.313774125E0,-3.693227852E-1,-6.049535746E0,-7.298303081E-1,6.104583060E0
5.323746125E0,-4.201782124E-1,-6.144043708E0,-7.107292087E-1,6.199270830E0
5.333718125E0,-4.110384297E-1,-6.212801701E0,-6.863357945E-1,6.264097253E0
5.343689125E0,-3.762548055E-1,-6.182067567E0,-6.762480319E-1,6.230316082E0
5.353661125E0,-3.903191864E-1,-6.178295528E0,-6.707317686E-1,6.226842362E0
5.363632125E0,-4.239403841E-1,-6.152699341E0,-6.674153741E-1,6.203295730E0
5.373604125E0,-4.427334814E-1,-6.036698769E0,-6.575824770E-1,6.088526889E0
5.383576125E0,-4.184581809E-1,-5.908085752E0,-6.099387791E-1,5.954209420E0
5.393547125E0,-4.317858857E-1,-5.775467393E0,-6.385609728E-1,5.826681969E0
5.403519125E0,-4.518278021E-1,-5.557339936E0,-6.396421230E-1,5.612247106E0
5.413490125E0,-4.685185330E-1,-5.325912403E0,-6.200247876E-1,5.382312076E0
5.423462125E0,-4.783804469E-1,-5.083814871E0,-6.143208287E-1,5.143093581E0
5.433433125E0,-4.488528118E-1,-4.816456198E0,-5.983303750E-1,4.874188998E0
5.443405125E0,-4.526609572E-1,-4.469192399E0,-6.048055085E-1,4.532590026E0
5.453377125E0,-4.329915816E-1,-4.116443912E0,-5.748631597E-1,4.178882607E0
5.463348125E0,-3.892902958E-1,-3.778222833E0,-5.525046130E-1,3.838199585E0
5.473320125E0,-3.311424404E-1,-3.362129704E0,-5.059133774E-1,3.416067887E0
5.483291125E0,-2.677068749E-1,-2.952224684E0,-4.668359236E-1,3.000872096E0
5.493263125E0,-1.993309238E-1,-2.535473160E0,-4.230273779E-1,2.578237600E0
5.503235125E0,-1.237545651E-1,-2.058226342E0,-3.433895067E-1,2.090341412E0
5.513206083E0,-3.783272780E-2,-1.582040209E0,-2.771948959E-1,1.606586302E0
5.523178083E0,-1.175166093E-2,-1.148358071E0,-2.053296554E-1,1.166629602E0
5.533149083E0,-1.136230946E-2,-6.723280585E-1,-1.750533575E-1,6.948365263E-1
5.543121083E0,6.871238530E-2,-1.618240321E-1,-1.122870058E-1,2.086067614E-1
5.553092083E0,9.845907167E-2,2.862697381E-1,-4.626726329E-2,3.062437124E-1
5.563064083E0,8.376202203E-2,7.323737007E-1,-6.103086155E-2,7.396702508E-1
5.573036083E0,7.090472572E-2,1.247074274E0,-6.025087953E-2,1.250540640E0
5.583007083E0,8.457895115E-2,1.704267481E0,-3.422490438E-2,1.706708115E0
5.592979083E0,5.933381684E-2,2.137246199E0,-2.754623294E-2,2.138247088E0
5.602950083E0,6.254211098E-2,2.625341356E0,-5.042638779E-2,2.626570306E0
5.612922083E0,1.017498115E-1,3.057121979E0,-8.162128329E-2,3.059903569E0
5.622893083E0,1.364428769E-1,3.453214706E0,-6.683485349E-2,3.456555419E0
5.632865083E0,1.744722173E-1,3.867440819E0,-2.117335260E-2,3.871432209E0
5.642837083E0,2.475328115E-1,4.242622148E0,-3.641704381E-2,4.249993104E0
5.652808083E0,3.645698029E-1,4.588220075E0,2.052372694E-3,4.602681698E0
5.662780083E0,4.427144779E-1,4.931460405E0,1.600341994E-1,4.953878156E0
5.672751083E0,4.813439620E-1,5.208523702E0,1.599979466E-1,5.233164483E0
5.682723083E0,5.511876373E-1,5.474881332E0,2.172953975E-1,5.506845803E0
5.692695083E0,6.124898462E-1,5.745004569E0,2.940137905E-1,5.785038065E0
5.702666083E0,5.888331811E-1,5.922288639E0,3.793778765E-1,5.963568966E0
5.712638083E0,5.328620980E-1,6.061750579E0,3.440045607E-1,6.094842183E0
5.722609083E0,5.068154566E-1,6.207011788E0,3.254922760E-1,6.236168894E0
5.732581083E0,4.720562081E-1,6.283196331E0,3.499944484E-1,6.310617189E0
5.742552083E0,3.921972756E-1,6.316941197E0,3.414516664E-1,6.338308452E0
5.752524083E0,3.795104256E-1,6.331869723E0,2.633831513E-1,6.348698531E0
5.762496083E0,3.975038796E-1,6.325578119E0,2.334395599E-1,6.342353026E0
5.772467083E0,4.015272025E-1,6.248311842E0,2.527611176E-1,6.266299798E0
5.782439083E0,4.061386822E-1,6.172250676E0,2.541457017E-1,6.190817157E0
5.792410083E0,4.973949709E-1,6.036830331E0,2.429903837E-1,6.062158570E0
5.802382083E0,5.792161924E-1,5.839946394E0,3.047814381E-1,5.876508913E0
5.812354083E0,5.812492328E-1,5.664917595E0,3.841398489E-1,5.707600674E0
5.822325083E0,6.147408780E-1,5.423555058E0,3.968821013E-1,5.472693232E0
5.832297083E0,6.382026116E-1,5.136865489E0,4.064458072E-1,5.192291192E0
5.842268083E0,6.104761017E-1,4.849833274E0,4.817719781E-1,4.911788686E0
5.852240083E0,5.297086580E-1,4.503525496E0,4.929319739E-1,4.561284368E0
5.862212083E0,4.554049093E-1,4.125234616E0,4.551531136E-1,4.175178874E0
5.872183083E0,3.945316668E-1,3.744694313E0,4.559132151E-1,3.792920721E0
5.882155083E0,2.877107113E-1,3.342763141E0,4.619837944E-1,3.386778986E0
5.892126083E0,2.268741966E-1,2.912681719E0,4.323747003E-1,2.953326020E0
5.902098083E0,2.158502582E-1,2.449489853E0,3.633261001E-1,2.485678525E0
5.912069083E0,1.633713515E-1,2.015008986E0,3.292532051E-1,2.048257573E0
5.922041083E0,1.418532690E-1,1.556483783E0,3.419615436E-1,1.599906814E0
5.932013083E0,1.563892644E-1,1.083270375E0,3.394121575E-1,1.145920119E0
5.941984083E0,1.686706831E-1,5.990870047E-1,3.289350800E-1,7.039554853E-1
5.951956083E0,1.599211288E-1,1.343046963E-1,3.252653674E-1,3.865359985E-1
5.961927083E0,1.698163719E-1,-3.593207574E-1,3.667981768E-1,5.408233624E-1
5.971899083E0,1.810276039E-1,-8.346847719E-1,3.872306871E-1,9.377725027E-1
5.981871083E0,1.922931054E-1,-1.293701726E0,3.808910994E-1,1.362247710E0
5.991842083E0,1.409013788E-1,-1.776595200E0,3.871043873E-1,1.823730657E0
6.001814083E0,7.555417579E-2,-2.242185593E0,3.943455791E-1,2.277852740E0
6.011785083E0,4.445513807E-2,-2.682839366E0,4.016698015E-1,2.713105592E0
6.021757083E0,2.155386016E-2,-3.121864690E0,3.661046970E-1,3.143332047E0
6.031728083E0,-5.471791517E-2,-3.527469667E0,3.389467192E-1,3.544138990E0
6.041700083E0,-1.236013681E-1,-3.908625682E0,3.304974926E-1,3.924520431E0
6.051672083E0,-1.636588518E-1,-4.272366934E0,2.911597645E-1,4.285402834E0
6.061643083E0,-1.731345206E-1,-4.638602609E0,2.673861186E-1,4.649527402E0
6.071615083E0,-2.142924503E-1,-4.939935359E0,2.420033920E-1,4.950499798E0
6.081586083E0,-2.785344930E-1,-5.211084782E0,2.139379263E-1,5.222906807E0
6.091558083E0,-3.041211047E-1,-5.472584546E0,2.000566363E-1,5.484678105E0
6.101529083E0,-2.898100079E-1,-5.698230937E0,1.846807981E-1,5.708584119E0
6.111501083E0,-3.079483997E-1,-5.865378858E0,1.583882082E-1,5.875592582E0
6.121473083E0,-3.719710257E-1,-6.011309574E0,1.383287501E-1,6.024395412E0
6.131444083E0,-3.817595936E-1,-6.144139602E0,1.019052561E-1,6.156831695E0
6.141416083E0,-3.380597696E-1,-6.214351214E0,8.520443877E-2,6.224122847E0
6.151387083E0,-3.371828335E-1,-6.277436823E0,8.412856023E-2,6.287048827E0
6.161359083E0,-3.657129335E-1,-6.270830054E0,5.228580236E-2,6.281702741E0
6.171331083E0,-3.744888002E-1,-6.247861606E0,2.342160702E-2,6.259118555E0
6.181302083E0,-3.035774964E-1,-6.188360340E0,1.106176371E-2,6.195811921E0
6.191274083E0,-2.867009702E-1,-6.097695753E0,8.418819954E-3,6.104437879E0
6.201245083E0,-3.259169300E-1,-5.960755132E0,-9.021084309E-3,5.969665398E0
6.211217083E0,-3.285383099E-1,-5.784165126E0,7.625938654E-3,5.793493055E0
6.221188083E0,-2.813349804E-1,-5.597438972E0,-1.083138227E-2,5.604515120E0
6.231160083E0,-2.606393453E-1,-5.354617555E0,-3.281457424E-2,5.361057621E0
6.241132083E0,-2.655952261E-1,-5.098799531E0,-1.679435452E-2,5.105739861E0
6.251103083E0,-2.680595351E-1,-4.804113895E0,-4.809919596E-3,4.811589069E0
6.261075083E0,-2.443647900E-1,-4.491231725E0,-3.554522395E-3,4.497876075E0
6.271046083E0,-2.499594790E-1,-4.129559217E0,-2.416012863E-2,4.137187786E0
