"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.144358208E0,3.267410585E-1,7.276363451E0,3.354512537E-1,7.291416346E0
3.154329208E0,2.476457358E-1,7.031254603E0,5.055853486E-1,7.053756889E0
3.164301208E0,1.338358775E-1,6.765096948E0,6.656856215E-1,6.799087152E0
3.174273208E0,-3.649547872E-2,6.459655944E0,7.981344116E-1,6.508878964E0
3.184244208E0,-2.318243762E-1,6.088272965E0,7.911376333E-1,6.143835039E0
3.194216208E0,-3.300526291E-1,5.714520695E0,6.707797158E-1,5.763213247E0
3.204187208E0,-4.112870094E-1,5.330721738E0,5.158507204E-1,5.371392112E0
3.214159208E0,-4.296491304E-1,4.920819057E0,3.084499812E-1,4.949161541E0
3.224131208E0,-3.916209594E-1,4.491654478E0,7.215698004E-2,4.509271954E0
3.234102208E0,-2.768113551E-1,4.101428263E0,-1.532192695E-1,4.113613310E0
3.244074208E0,-1.136792644E-1,3.681587069E0,-3.035950381E-1,3.695832284E0
3.254045208E0,3.302999846E-2,3.227978205E0,-4.084554952E-1,3.253885395E0
3.264017208E0,2.091646432E-1,2.765525427E0,-4.412110126E-1,2.808299823E0
3.273989208E0,3.677376781E-1,2.306449417E0,-4.328635275E-1,2.375354867E0
3.283960208E0,4.422329597E-1,1.790068939E0,-3.147135186E-1,1.870551094E0
3.293932208E0,4.722752594E-1,1.255496603E0,-2.075229643E-1,1.357343517E0
3.303903208E0,5.235151410E-1,7.675710154E-1,-1.301841817E-1,9.381797737E-1
3.313875208E0,4.825306909E-1,2.053343332E-1,-1.033910519E-1,5.344976760E-1
3.323847208E0,4.076740514E-1,-3.729471087E-1,-2.605873782E-2,5.531426000E-1
3.333818208E0,3.395457664E-1,-9.013535553E-1,-3.748649955E-3,9.631944827E-1
3.343790208E0,3.039119754E-1,-1.438952410E0,-5.935917914E-2,1.471893351E0
3.353761208E0,2.390008650E-1,-1.993008252E0,-1.058128955E-1,2.010074545E0
3.363733208E0,1.760410801E-1,-2.504908594E0,-2.131515854E-1,2.520117284E0
3.373705208E0,1.561053821E-1,-2.987645947E0,-3.250630903E-1,3.009329362E0
3.383676208E0,1.760150052E-1,-3.471380836E0,-4.937570526E-1,3.510735281E0
3.393648208E0,1.999264627E-1,-3.939295498E0,-5.869289622E-1,3.987794530E0
3.403619208E0,1.987317669E-1,-4.343674899E0,-7.333689699E-1,4.409629915E0
3.413591208E0,2.996837624E-1,-4.740348839E0,-8.298584801E-1,4.821761356E0
3.423563208E0,3.878507478E-1,-5.114933168E0,-9.344190482E-1,5.214029965E0
3.433534208E0,4.643093051E-1,-5.449652351E0,-9.980057643E-1,5.559704073E0
3.443506208E0,4.815448138E-1,-5.757571989E0,-1.048943199E0,5.872120780E0
3.453477208E0,5.482360725E-1,-6.056685721E0,-1.091958752E0,6.178703637E0
3.463449208E0,6.428996799E-1,-6.294280897E0,-1.123703725E0,6.426040933E0
3.473421208E0,6.933208052E-1,-6.535789615E0,-1.124523797E0,6.667967711E0
3.483392208E0,7.022601016E-1,-6.739526489E0,-1.139918200E0,6.871229879E0
3.493364208E0,6.850790817E-1,-6.897855640E0,-1.160832959E0,7.028319781E0
3.503335208E0,7.288997968E-1,-7.003424195E0,-1.151040773E0,7.134713746E0
3.513307208E0,7.518392278E-1,-7.129196634E0,-1.170776149E0,7.263705918E0
3.523279208E0,7.379804496E-1,-7.202026629E0,-1.140910618E0,7.329084509E0
3.533250208E0,7.463446724E-1,-7.199812288E0,-1.108901644E0,7.322840311E0
3.543222208E0,7.338493187E-1,-7.204919246E0,-1.072203788E0,7.321134962E0
3.553193208E0,7.201565284E-1,-7.194850926E0,-1.050457554E0,7.306706943E0
3.563165208E0,6.771123965E-1,-7.099509736E0,-1.021308015E0,7.204484003E0
3.573137208E0,6.436386949E-1,-6.976725808E0,-9.782806939E-1,7.074320242E0
3.583108208E0,5.988068499E-1,-6.851159191E0,-9.404644114E-1,6.941284119E0
3.593080208E0,5.739307480E-1,-6.681056671E0,-9.201063068E-1,6.768493951E0
3.603051208E0,4.887189089E-1,-6.475892492E0,-9.028741238E-1,6.556768367E0
3.613023208E0,4.533973409E-1,-6.261896093E0,-9.037304485E-1,6.342999335E0
3.622995208E0,4.181791225E-1,-5.998219997E0,-9.091407309E-1,6.081122740E0
3.632966208E0,3.828577738E-1,-5.670820359E0,-9.267893820E-1,5.758795202E0
3.642938208E0,3.603514022E-1,-5.370288677E0,-9.835776865E-1,5.471496932E0
3.652910208E0,3.161519337E-1,-5.048869572E0,-1.081947150E0,5.173165920E0
3.662881208E0,3.220773558E-1,-4.639697208E0,-1.175085547E0,4.797014702E0
3.672853208E0,3.730388004E-1,-4.223881238E0,-1.232249682E0,4.415741153E0
3.682824208E0,4.130492871E-1,-3.802304590E0,-1.323266417E0,4.047117977E0
3.692796208E0,4.786065149E-1,-3.328576627E0,-1.396405730E0,3.641213468E0
3.702768208E0,5.586091792E-1,-2.812497280E0,-1.410895715E0,3.195749033E0
3.712739208E0,6.218632253E-1,-2.339620671E0,-1.400385345E0,2.796715550E0
3.722711208E0,6.643811808E-1,-1.849477234E0,-1.362349207E0,2.391226412E0
3.732682208E0,7.366390253E-1,-1.294734344E0,-1.229168784E0,1.931276773E0
3.742654208E0,7.836027651E-1,-7.880339313E-1,-1.116615730E0,1.575392478E0
3.752626208E0,7.489086033E-1,-2.932425427E-1,-9.084345335E-1,1.213304820E0
3.762597208E0,6.823863658E-1,2.455748713E-1,-7.147969705E-1,1.018279372E0
3.772569208E0,6.339782906E-1,7.440926903E-1,-5.079363678E-1,1.101635946E0
3.782540208E0,5.271515976E-1,1.191822179E0,-3.595926529E-1,1.351900806E0
3.792512208E0,3.701909140E-1,1.682794166E0,-1.890486681E-1,1.733371546E0
3.802484208E0,2.362328479E-1,2.149495531E0,-1.418131059E-1,2.167082821E0
3.812455208E0,1.155865896E-1,2.602496284E0,-1.654627544E-1,2.610311302E0
3.822427208E0,-7.467223294E-3,3.049596028E0,-2.690976351E-1,3.061454757E0
3.832398208E0,-8.738488376E-2,3.518494191E0,-4.253842809E-1,3.545192418E0
3.842370667E0,-9.694615943E-2,3.984879806E0,-5.611893728E-1,4.025369441E0
3.852342667E0,-7.552766232E-2,4.384230017E0,-7.382794616E-1,4.446598007E0
3.862313667E0,-2.158844096E-2,4.828489183E0,-8.636261505E-1,4.905162992E0
3.872285667E0,8.359233401E-2,5.263558280E0,-9.141846853E-1,5.343011051E0
3.882256667E0,2.575611518E-1,5.653233688E0,-8.492173686E-1,5.722460924E0
3.892228667E0,3.471317978E-1,6.021365615E0,-7.089602798E-1,6.072888031E0
3.902200667E0,4.153629573E-1,6.347887586E0,-5.360902727E-1,6.384010962E0
3.912171667E0,4.809178827E-1,6.646514829E0,-2.721568984E-1,6.669446061E0
3.922143667E0,4.814439493E-1,6.869233519E0,7.777856626E-3,6.886088724E0
3.932114667E0,3.907153353E-1,7.059884909E0,2.201716429E-1,7.074115419E0
3.942086667E0,2.518400898E-1,7.206026709E0,3.836264269E-1,7.220624183E0
3.952058667E0,1.664860719E-1,7.286379147E0,4.757422928E-1,7.303791441E0
3.962029667E0,-7.504242907E-3,7.319628169E0,4.652664943E-1,7.334404254E0
3.972001667E0,-1.819193043E-1,7.342886054E0,3.397752696E-1,7.352993776E0
3.981972667E0,-2.572458772E-1,7.343795881E0,1.785991091E-1,7.350470122E0
3.991944667E0,-3.055410462E-1,7.297466052E0,-6.906731129E-3,7.303862938E0
4.001916667E0,-3.522184734E-1,7.248359381E0,-1.879564083E-1,7.259345644E0
4.011887667E0,-2.697268504E-1,7.162418175E0,-3.204385275E-1,7.174654524E0
4.021859667E0,-1.380521129E-1,7.057775819E0,-3.219482785E-1,7.066463655E0
4.031830667E0,-6.506954254E-2,6.916645083E0,-2.418747532E-1,6.921178848E0
4.041802667E0,2.808662530E-2,6.758673781E0,-9.674861491E-2,6.759424564E0
4.051774667E0,1.287716954E-1,6.523580629E0,1.150597554E-1,6.525865852E0
4.061745667E0,1.973935768E-1,6.269102787E0,3.711812496E-1,6.283183070E0
4.071717667E0,1.482628406E-1,5.961267933E0,5.930409837E-1,5.992528251E0
4.081688667E0,1.109093104E-1,5.600900524E0,7.620021272E-1,5.653586012E0
4.091660667E0,4.769191911E-2,5.215699990E0,8.666333735E-1,5.287424166E0
4.101632667E0,-1.017349742E-1,4.789087136E0,8.978177440E-1,4.873580029E0
4.111603667E0,-2.451689284E-1,4.340675862E0,8.510680854E-1,4.430111920E0
4.121575667E0,-3.388073362E-1,3.871135674E0,7.247015691E-1,3.952932352E0
4.131546667E0,-4.321320409E-1,3.403674756E0,6.260906891E-1,3.487653867E0
4.141518667E0,-5.204854428E-1,2.929208874E0,5.005064205E-1,3.016898474E0
4.151490667E0,-5.281115642E-1,2.427482103E0,3.830978751E-1,2.513629879E0
4.161461667E0,-5.019892379E-1,1.965671934E0,3.078816319E-1,2.051986951E0
4.171433667E0,-4.697956745E-1,1.488287122E0,3.339847720E-1,1.596011392E0
4.181404667E0,-4.234223573E-1,1.008263462E0,3.920779558E-1,1.161725796E0
4.191376667E0,-3.699106131E-1,5.110425550E-1,4.637146068E-1,7.829620624E-1
4.201348667E0,-2.965824358E-1,3.844018042E-2,6.117310238E-1,6.809211659E-1
4.211319667E0,-2.847327244E-1,-4.522575724E-1,7.771030732E-1,9.431324523E-1
4.221291667E0,-2.658677794E-1,-9.486996299E-1,9.200932968E-1,1.348068373E0
4.231263667E0,-2.431161171E-1,-1.447044371E0,1.041134242E0,1.799167410E0
4.241234667E0,-2.777141287E-1,-1.940696138E0,1.135529280E0,2.265580142E0
4.251206667E0,-3.474768566E-1,-2.451676127E0,1.225837113E0,2.762993418E0
4.261177667E0,-3.953895995E-1,-2.914912432E0,1.246733966E0,3.194901094E0
4.271149667E0,-4.333101086E-1,-3.365998222E0,1.250942792E0,3.616982105E0
4.281121667E0,-5.206517961E-1,-3.839195843E0,1.223463071E0,4.062925658E0
4.291092667E0,-5.897500976E-1,-4.253084571E0,1.203787190E0,4.459331469E0
4.301064667E0,-6.444223680E-1,-4.627085933E0,1.177444314E0,4.817839716E0
4.311035667E0,-6.849238381E-1,-5.023955755E0,1.151368071E0,5.199509643E0
4.321007667E0,-7.278605273E-1,-5.380983819E0,1.087054693E0,5.537730195E0
4.330979667E0,-7.813719792E-1,-5.669402409E0,1.062226318E0,5.820737977E0
4.340950667E0,-7.795085447E-1,-5.955409607E0,1.044127651E0,6.096289012E0
4.350922667E0,-7.768084466E-1,-6.203254368E0,1.061438041E0,6.341170777E0
4.360893667E0,-7.869172592E-1,-6.399208013E0,1.037243578E0,6.530312106E0
4.370865667E0,-7.835270436E-1,-6.569647917E0,1.029278355E0,6.695789895E0
4.380837667E0,-7.719586929E-1,-6.733898544E0,1.032682457E0,6.856219285E0
4.390808667E0,-7.435322347E-1,-6.857803382E0,1.039860646E0,6.975931305E0
4.400780667E0,-7.140866069E-1,-6.922151991E0,1.025133848E0,7.033989428E0
4.410751667E0,-6.937431204E-1,-6.995998816E0,1.037241093E0,7.106415977E0
4.420723667E0,-6.597359334E-1,-7.016707315E0,1.051238158E0,7.125625215E0
4.430695667E0,-5.815370254E-1,-6.974407972E0,1.032175065E0,7.074315319E0
4.440666667E0,-5.375803625E-1,-6.942777459E0,1.024010013E0,7.038447840E0
4.450638667E0,-4.813141412E-1,-6.855437014E0,1.023741041E0,6.948145485E0
4.460609667E0,-4.494996601E-1,-6.753203711E0,1.015248399E0,6.843868761E0
4.470581667E0,-4.231497674E-1,-6.616970018E0,9.853096318E-1,6.703296429E0
4.480553667E0,-3.784973589E-1,-6.457000723E0,9.485307916E-1,6.537264661E0
4.490524667E0,-3.452595194E-1,-6.239528739E0,9.646256912E-1,6.323086726E0
4.500496667E0,-3.344413664E-1,-6.014551855E0,9.346272091E-1,6.095917737E0
4.510467667E0,-3.345537060E-1,-5.778207983E0,9.288373692E-1,5.861941021E0
4.520439667E0,-3.519568471E-1,-5.510583261E0,8.878295302E-1,5.592731245E0
4.530411667E0,-3.680587634E-1,-5.206453203E0,8.902643108E-1,5.294826980E0
4.540382667E0,-4.148018073E-1,-4.884082755E0,8.933785379E-1,4.982414085E0
4.550354667E0,-4.875255653E-1,-4.550832394E0,8.715789485E-1,4.659120788E0
4.560325667E0,-5.527334218E-1,-4.166939882E0,8.538291407E-1,4.289280408E0
4.570297667E0,-5.939694119E-1,-3.758430008E0,8.171776235E-1,3.891834407E0
4.580269667E0,-6.528278866E-1,-3.361265486E0,8.102358091E-1,3.518632118E0
4.590240667E0,-7.080846593E-1,-2.926590491E0,7.454637893E-1,3.101940046E0
4.600212667E0,-6.893134160E-1,-2.435698026E0,7.076335466E-1,2.628406950E0
4.610183667E0,-6.574461637E-1,-1.930000995E0,6.495145619E-1,2.139861787E0
4.620155667E0,-5.859931519E-1,-1.437915114E0,6.337422824E-1,1.677085904E0
4.630127667E0,-4.705972181E-1,-9.116809076E-1,5.588535197E-1,1.168306927E0
4.640098667E0,-3.181758377E-1,-3.837989563E-1,4.656395467E-1,6.821713055E-1
4.650070667E0,-1.378811092E-1,1.692722154E-1,4.093156572E-1,4.639004100E-1
4.660041667E0,3.188994672E-2,7.356165665E-1,4.195330087E-1,8.474412352E-1
4.670013667E0,1.287651538E-1,1.273086197E0,3.184849727E-1,1.318621101E0
4.679985667E0,2.343268566E-1,1.785430927E0,2.197792947E-1,1.814104630E0
4.689956667E0,3.248725442E-1,2.300147288E0,2.482610822E-1,2.336204888E0
4.699928667E0,3.342973056E-1,2.784893160E0,3.109783173E-1,2.822072308E0
4.709899667E0,2.519123029E-1,3.217944968E0,2.718312085E-1,3.239216237E0
4.719871667E0,1.754427638E-1,3.636983923E0,2.598537719E-1,3.650473422E0
4.729843667E0,3.450118532E-2,4.066608093E0,3.189837402E-1,4.079245315E0
4.739814667E0,-1.187280519E-1,4.468451557E0,3.667894059E-1,4.485051854E0
4.749786667E0,-2.743684981E-1,4.815179751E0,3.094235426E-1,4.832905651E0
4.759757667E0,-3.637557243E-1,5.194848234E0,2.601765200E-1,5.214063504E0
4.769729667E0,-4.280612093E-1,5.525037578E0,2.643876847E-1,5.547898475E0
4.779701667E0,-3.938914698E-1,5.847779324E0,1.924236627E-1,5.864187956E0
4.789672667E0,-3.158483901E-1,6.170877750E0,2.592187643E-2,6.179009982E0
4.799644667E0,-1.558690266E-1,6.475053416E0,-4.869385779E-2,6.477112242E0
4.809616667E0,2.140285581E-2,6.738036034E0,-5.720798850E-2,6.738312877E0
4.819587667E0,1.980646179E-1,6.989203767E0,-1.238043030E-1,6.993105633E0
4.829559667E0,4.060935125E-1,7.197879784E0,-1.801235147E-1,7.211576097E0
4.839531167E0,5.187704910E-1,7.345645355E0,-1.357267026E-1,7.365191799E0
4.849503167E0,5.840257466E-1,7.428779898E0,-1.306805921E-1,7.452847393E0
4.859475167E0,5.637673736E-1,7.479787499E0,-1.213689011E-1,7.501985410E0
4.869446167E0,5.199651868E-1,7.461350643E0,-7.524430990E-2,7.479824792E0
4.879418167E0,3.532727995E-1,7.391673467E0,-2.434374947E-2,7.400150737E0
4.889389167E0,1.766713734E-1,7.280540702E0,-4.173983730E-2,7.282803574E0
4.899361167E0,4.075969778E-2,7.131740758E0,-9.942020774E-2,7.132550173E0
4.909333167E0,-6.769588340E-2,6.961637653E0,-1.285323250E-1,6.963153173E0
4.919304167E0,-1.386151906E-1,6.748946938E0,-1.766975945E-1,6.752682503E0
4.929276167E0,-1.303421662E-1,6.556341993E0,-3.154952183E-1,6.565222513E0
4.939247167E0,-6.724316273E-2,6.320164767E0,-3.986209901E-1,6.333080058E0
4.949219167E0,7.716038765E-2,6.058791888E0,-4.405589750E-1,6.075278190E0
4.959191167E0,2.342529625E-1,5.795119300E0,-5.054227960E-1,5.821832560E0
4.969162167E0,4.051235325E-1,5.500795022E0,-5.657046658E-1,5.544627375E0
4.979134167E0,5.736971518E-1,5.162190950E0,-5.451767727E-1,5.222505293E0
4.989105167E0,6.715200464E-1,4.785568866E0,-5.234765860E-1,4.860723843E0
4.999077167E0,7.358986216E-1,4.384663880E0,-5.093714207E-1,4.475073560E0
5.009049167E0,7.448499048E-1,3.937733122E0,-5.101994596E-1,4.039906807E0
5.019020167E0,7.132212920E-1,3.469219705E0,-5.117074565E-1,3.578549216E0
5.028992167E0,6.304811440E-1,2.979750452E0,-4.840694223E-1,3.083949162E0
5.038963167E0,5.447679427E-1,2.456887166E0,-5.262342060E-1,2.570989906E0
5.048935167E0,4.405386924E-1,1.928484228E0,-5.775622344E-1,2.060753234E0
5.058907167E0,3.292127862E-1,1.403545180E0,-5.829304900E-1,1.555033147E0
5.068878167E0,2.405503223E-1,8.657065898E-1,-6.217233306E-1,1.092635464E0
5.078850167E0,2.313175688E-1,3.482110476E-1,-7.132076242E-1,8.266945425E-1
5.088821167E0,2.231189685E-1,-1.722770995E-1,-7.836233765E-1,8.327827263E-1
5.098793167E0,2.447093372E-1,-6.715842927E-1,-7.811716390E-1,1.058837689E0
5.108765167E0,3.025847123E-1,-1.185877315E0,-8.419534457E-1,1.485512746E0
5.118736167E0,4.006892234E-1,-1.666340101E0,-8.530005902E-1,1.914380107E0
5.128708167E0,4.943700235E-1,-2.119116907E0,-8.462448634E-1,2.334778052E0
5.138679167E0,5.619211518E-1,-2.605189512E0,-8.738388973E-1,2.804703584E0
5.148651167E0,6.267688199E-1,-3.045228158E0,-8.812789676E-1,3.231548592E0
5.158623167E0,6.970470896E-1,-3.476545097E0,-8.349028730E-1,3.642705487E0
5.168594167E0,7.425795040E-1,-3.898778971E0,-8.229032171E-1,4.053279103E0
5.178566167E0,7.371160850E-1,-4.322133756E0,-8.194282168E-1,4.460453221E0
5.188537167E0,7.231687215E-1,-4.723148670E0,-8.212864619E-1,4.848259255E0
5.198509167E0,7.592027727E-1,-5.081913942E0,-8.183932596E-1,5.203076560E0
5.208481167E0,7.213295529E-1,-5.447590622E0,-7.764095204E-1,5.549718160E0
5.218452167E0,6.453248857E-1,-5.794656785E0,-7.818218493E-1,5.882664096E0
5.228424167E0,6.167151904E-1,-6.071700786E0,-7.724470085E-1,6.151630877E0
5.238395167E0,5.487853453E-1,-6.330287467E0,-7.628745317E-1,6.399662672E0
5.248367167E0,4.950704834E-1,-6.588282409E0,-7.204658461E-1,6.646023692E0
5.258339167E0,4.122986508E-1,-6.802244893E0,-7.732328743E-1,6.858455719E0
5.268310167E0,3.559513725E-1,-6.960210348E0,-7.541669313E-1,7.009992669E0
5.278282167E0,3.529499601E-1,-7.093579490E0,-7.430027694E-1,7.141113132E0
5.288254167E0,3.119954770E-1,-7.197285122E0,-7.014512124E-1,7.238113574E0
5.298225167E0,2.560516930E-1,-7.253915405E0,-6.495081300E-1,7.287435213E0
5.308197167E0,2.074702114E-1,-7.282141085E0,-6.595081113E-1,7.314887122E0
5.318168167E0,1.888802683E-1,-7.270361284E0,-6.165362656E-1,7.298900323E0
5.328140167E0,1.682856439E-1,-7.225789713E0,-5.631108409E-1,7.249651775E0
5.338112167E0,1.672628928E-1,-7.147994263E0,-5.387566030E-1,7.170220188E0
5.348083167E0,1.315376660E-1,-7.027953265E0,-5.016251025E-1,7.047060167E0
5.358055167E0,1.473271948E-1,-6.836030690E0,-4.623341522E-1,6.853230900E0
5.368026167E0,1.576325469E-1,-6.629011774E0,-4.288815737E-1,6.644741118E0
5.377998167E0,1.985567159E-1,-6.381027850E0,-3.852648532E-1,6.395730623E0
5.387970167E0,2.163541785E-1,-6.132433476E0,-3.753871518E-1,6.147720308E0
5.397941167E0,2.394524528E-1,-5.813591824E0,-4.022837591E-1,5.832411130E0
5.407913167E0,2.752936189E-1,-5.474580785E0,-3.746241267E-1,5.494284720E0
5.417884167E0,3.338526614E-1,-5.103377901E0,-3.544997646E-1,5.126557683E0
5.427856167E0,3.456806285E-1,-4.714467893E0,-3.353319705E-1,4.739003075E0
5.437828167E0,3.723976532E-1,-4.322324376E0,-3.561305165E-1,4.352929699E0
5.447799167E0,3.708102438E-1,-3.893239903E0,-3.632278669E-1,3.927690373E0
5.457771167E0,3.584384125E-1,-3.448991847E0,-2.931109621E-1,3.479933461E0
5.467742167E0,3.123355291E-1,-2.999787691E0,-2.474763858E-1,3.026140154E0
5.477714167E0,2.055622101E-1,-2.580031282E0,-2.532709765E-1,2.600569827E0
5.487686167E0,1.165606443E-1,-2.101863527E0,-2.162873375E-1,2.116175060E0
5.497657167E0,-2.465446503E-2,-1.630531753E0,-6.779965321E-2,1.632126966E0
5.507629167E0,-1.740278472E-1,-1.183969953E0,2.338904534E-3,1.196693784E0
5.517600167E0,-3.227426959E-1,-6.989755744E-1,1.003031373E-2,7.699547445E-1
5.527572167E0,-4.111580783E-1,-1.915577084E-1,5.157010317E-2,4.565137419E-1
5.537544167E0,-4.972829236E-1,3.258846241E-1,2.113955569E-1,6.310144023E-1
5.547515167E0,-5.567134023E-1,8.129986185E-1,2.882057512E-1,1.026625112E0
5.557487167E0,-5.301658007E-1,1.349028665E0,2.098454601E-1,1.464578175E0
5.567458167E0,-4.101844438E-1,1.888915535E0,1.630285585E-1,1.939801919E0
5.577430167E0,-2.919006798E-1,2.417334845E0,2.217188162E-1,2.444968915E0
5.587402167E0,-1.685292170E-1,2.930414570E0,1.993479538E-1,2.942018228E0
5.597373167E0,2.535846066E-2,3.480347541E0,1.047727489E-1,3.482016569E0
5.607345167E0,1.715520813E-1,3.976088517E0,3.422726383E-2,3.979934864E0
5.617316167E0,2.377004625E-1,4.421110745E0,1.207122588E-1,4.429141359E0
5.627288167E0,2.857187476E-1,4.872687117E0,9.220240474E-2,4.881927511E0
5.637260167E0,2.708569527E-1,5.253204031E0,7.870703101E-2,5.260770939E0
5.647231167E0,1.616171137E-1,5.579154729E0,1.397367597E-1,5.583244034E0
5.657203167E0,-3.013285842E-2,5.887398888E0,2.643935502E-1,5.893409676E0
5.667174167E0,-1.788795561E-1,6.158772844E0,2.967543805E-1,6.168512301E0
5.677146167E0,-3.944359186E-1,6.363611918E0,3.368896687E-1,6.384718552E0
5.687118167E0,-5.967105500E-1,6.576537691E0,4.343206537E-1,6.617820330E0
5.697089167E0,-6.947676256E-1,6.769721510E0,4.902633047E-1,6.822916494E0
5.707061167E0,-7.188612239E-1,6.958275504E0,4.276934195E-1,7.008372216E0
5.717032167E0,-6.857506344E-1,7.081859915E0,3.917388904E-1,7.125759830E0
5.727004167E0,-5.914768900E-1,7.218089515E0,3.986561465E-1,7.253246713E0
5.736976167E0,-3.966358970E-1,7.369808389E0,3.474859929E-1,7.388649555E0
5.746947167E0,-1.952364476E-1,7.417237494E0,2.275198388E-1,7.423294052E0
5.756919167E0,-6.790079176E-3,7.451349565E0,2.219614756E-1,7.454657829E0
5.766890167E0,1.328896336E-1,7.443256434E0,2.140525317E-1,7.447519351E0
5.776862167E0,2.278611700E-1,7.365216570E0,1.933381855E-1,7.371276382E0
5.786834167E0,2.229143525E-1,7.223306401E0,1.966675901E-1,7.229420745E0
5.796805167E0,1.372792480E-1,7.047626222E0,2.723609662E-1,7.054222952E0
5.806777167E0,2.271321684E-2,6.802882825E0,3.158361840E-1,6.810248388E0
5.816749167E0,-1.463508559E-1,6.501810860E0,3.031909955E-1,6.510521316E0
5.826720167E0,-3.368795457E-1,6.201702517E0,3.569339240E-1,6.221093454E0
5.836691458E0,-5.022012725E-1,5.852309162E0,4.036917686E-1,5.887673198E0
5.846662458E0,-5.753821731E-1,5.472785105E0,3.616760159E-1,5.514821030E0
5.856634458E0,-6.325943278E-1,5.125235378E0,2.886384451E-1,5.172187681E0
5.866606458E0,-6.067743756E-1,4.753185232E0,2.799179077E-1,4.799926981E0
5.876577458E0,-5.003770874E-1,4.358219263E0,2.498094249E-1,4.393956887E0
5.886549458E0,-3.340137157E-1,3.961506731E0,1.551348174E-1,3.978588638E0
5.896520458E0,-1.787313109E-1,3.555165589E0,9.333442569E-2,3.560878903E0
5.906492458E0,-2.603794366E-2,3.118128319E0,9.915591359E-2,3.119813149E0
5.916464458E0,1.341437517E-1,2.665275500E0,1.000049293E-1,2.670522238E0
5.926435458E0,2.341916580E-1,2.219189079E0,7.444441080E-2,2.232753428E0
5.936407458E0,2.774749227E-1,1.723605393E0,6.669860423E-2,1.747070859E0
5.946378458E0,2.928039650E-1,1.170069367E0,1.160853571E-1,1.211722863E0
5.956350458E0,2.579164249E-1,6.578006512E-1,4.608074168E-2,7.080579169E-1
5.966322458E0,1.903975660E-1,1.325785983E-1,4.823893528E-2,2.369711221E-1
5.976293458E0,1.181538279E-1,-4.370934033E-1,5.917382240E-2,4.566317023E-1
5.986265458E0,4.508023283E-2,-9.953264970E-1,7.336617510E-2,9.990443727E-1
5.996236458E0,-2.258798136E-2,-1.514865641E0,-2.551149325E-3,1.515036183E0
6.006208458E0,-9.506725718E-2,-2.035859572E0,-1.771707256E-2,2.038155018E0
6.016180458E0,-1.203071747E-1,-2.565249521E0,8.456234140E-3,2.568083026E0
6.026151458E0,-9.816881223E-2,-3.022693573E0,6.018539071E-3,3.024293269E0
6.036123458E0,-7.950939691E-2,-3.469135505E0,-1.166127759E-1,3.472005391E0
6.046094458E0,-3.668205972E-2,-3.942178175E0,-1.390818715E-1,3.944801402E0
6.056066458E0,4.348175026E-2,-4.312497545E0,-1.350835454E-1,4.314831781E0
6.066038458E0,1.212870949E-1,-4.692795188E0,-1.637898660E-1,4.697218790E0
6.076009458E0,1.965505910E-1,-5.074639421E0,-2.175649542E-1,5.083102585E0
6.085981458E0,2.921153640E-1,-5.406507500E0,-2.953984112E-1,5.422445478E0
6.095952458E0,3.831281710E-1,-5.688214656E0,-2.812305711E-1,5.708035021E0
6.105924458E0,4.515556142E-1,-5.977957056E0,-2.977425234E-1,6.002376499E0
6.115896458E0,5.460007916E-1,-6.268789961E0,-2.912164825E-1,6.299258010E0
6.125867458E0,5.936714597E-1,-6.459026198E0,-3.487501244E-1,6.495620977E0
6.135839458E0,6.103968354E-1,-6.652947936E0,-3.698785265E-1,6.691121779E0
6.145810458E0,6.550869584E-1,-6.826709644E0,-3.808712919E-1,6.868636431E0
6.155782458E0,6.977808420E-1,-6.945400520E0,-4.003933908E-1,6.991838196E0
6.165754458E0,7.144828288E-1,-7.052247276E0,-4.114714891E-1,7.100280709E0
6.175725458E0,7.547758457E-1,-7.126921483E0,-4.213117683E-1,7.179150368E0
6.185697458E0,7.654038911E-1,-7.168248433E0,-4.084613790E-1,7.220558802E0
6.195669458E0,7.411798268E-1,-7.145043173E0,-3.945730724E-1,7.194211381E0
6.205640458E0,7.458478783E-1,-7.119242919E0,-4.173982269E-1,7.170364710E0
6.215612458E0,7.310647284E-1,-7.058824224E0,-4.087578328E-1,7.108342847E0
6.225583458E0,7.116547499E-1,-6.927488744E0,-3.828177935E-1,6.974460714E0
6.235555458E0,6.802384642E-1,-6.810771303E0,-3.741674592E-1,6.854876469E0
6.245527458E0,6.238880429E-1,-6.658735510E0,-3.637833524E-1,6.697785695E0
6.255498458E0,5.776633912E-1,-6.436910859E0,-3.689446896E-1,6.473301830E0
6.265470458E0,5.323054431E-1,-6.181561782E0,-3.615836298E-1,6.214965637E0
6.275441458E0,5.078194966E-1,-5.937710670E0,-3.371563017E-1,5.968916402E0
6.285413458E0,4.535910299E-1,-5.625744174E0,-3.543272352E-1,5.655111857E0
6.295385458E0,4.252989846E-1,-5.300956487E0,-3.499932059E-1,5.329494737E0
6.305356458E0,4.488024527E-1,-4.950149276E0,-3.923580375E-1,4.985914793E0
6.315328458E0,4.881113101E-1,-4.545240117E0,-4.235033047E-1,4.590949294E0
6.325299458E0,5.191664571E-1,-4.105059384E0,-4.340013226E-1,4.160457126E0
