"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.084541833E0,-3.751584161E-1,-3.142152774E0,1.778956890E-1,3.169466007E0
3.094513833E0,-3.157723397E-1,-3.030935224E0,1.635057096E-1,3.051723221E0
3.104484833E0,-2.370552223E-1,-2.907951906E0,1.394525850E-1,2.920929046E0
3.114456833E0,-1.431579655E-1,-2.762563813E0,1.341409560E-1,2.769521045E0
3.124428833E0,-5.600270377E-2,-2.599082095E0,1.238872969E-1,2.602635607E0
3.134399833E0,5.621894111E-2,-2.464335934E0,9.867293358E-2,2.466951259E0
3.144371833E0,1.732809202E-1,-2.283148263E0,7.171260992E-2,2.290837175E0
3.154343833E0,2.483802192E-1,-2.093645266E0,7.970575372E-2,2.109833225E0
3.164314833E0,3.111487636E-1,-1.928259110E0,8.414379040E-2,1.955013280E0
3.174286833E0,3.811945699E-1,-1.747105937E0,5.990707238E-2,1.789211366E0
3.184258833E0,4.008117957E-1,-1.537841690E0,6.473335505E-2,1.590533736E0
3.194229833E0,3.754551988E-1,-1.357600683E0,1.075127451E-1,1.412658915E0
3.204201833E0,3.375670321E-1,-1.179259436E0,8.719366154E-2,1.229718282E0
3.214173833E0,2.960009667E-1,-9.826392084E-1,1.009077303E-1,1.031202578E0
3.224144833E0,1.981697033E-1,-7.808517963E-1,1.183336115E-1,8.142503317E-1
3.234116833E0,1.209053631E-1,-5.902074230E-1,1.110795557E-1,6.126186225E-1
3.244088833E0,1.792895190E-2,-3.828786045E-1,1.238370109E-1,4.028065024E-1
3.254059833E0,-7.511541534E-2,-1.725402242E-1,1.081009841E-1,2.170213753E-1
3.264031833E0,-1.376153533E-1,2.388529122E-2,8.007995725E-2,1.610009073E-1
3.274003833E0,-1.768267814E-1,2.348925930E-1,4.306181967E-2,2.971473729E-1
3.283974833E0,-2.034457191E-1,4.709248084E-1,2.075936973E-2,5.134114210E-1
3.293946833E0,-1.708536679E-1,6.777074969E-1,-1.379533132E-2,6.990484521E-1
3.303918833E0,-8.575877309E-2,8.917916036E-1,-9.568968415E-2,9.010013024E-1
3.313889833E0,2.555412311E-2,1.132203968E0,-1.576643229E-1,1.143414569E0
3.323861833E0,1.176095069E-1,1.350941289E0,-2.131041133E-1,1.372693602E0
3.333833833E0,2.773210862E-1,1.534552631E0,-2.511162776E-1,1.579499335E0
3.343804833E0,4.336990216E-1,1.785705746E0,-3.073939741E-1,1.863150802E0
3.353776833E0,5.287817647E-1,1.992382016E0,-3.101772487E-1,2.084563786E0
3.363748833E0,5.945274555E-1,2.151489431E0,-3.040598917E-1,2.252736577E0
3.373719833E0,6.361953355E-1,2.355561351E0,-2.850342214E-1,2.456554149E0
3.383691833E0,6.178264537E-1,2.522231555E0,-2.289687788E-1,2.606873270E0
3.393663833E0,5.363430551E-1,2.630614375E0,-1.975359017E-1,2.691991139E0
3.403634833E0,4.197423756E-1,2.776954980E0,-1.555394630E-1,2.812802010E0
3.413606833E0,2.935585847E-1,2.928270396E0,-1.208146034E-1,2.945427019E0
3.423578833E0,1.262635688E-1,3.013781832E0,-8.752523521E-2,3.017695161E0
3.433549833E0,-4.164386988E-3,3.119609419E0,-6.546188157E-2,3.120298948E0
3.443521833E0,-1.352638590E-1,3.225660369E0,-8.655395787E-2,3.229655200E0
3.453493833E0,-2.229011963E-1,3.329592288E0,-1.397706370E-1,3.339970895E0
3.463464833E0,-2.391717316E-1,3.384285974E0,-1.905461766E-1,3.398073354E0
3.473436833E0,-2.155825653E-1,3.492301004E0,-2.502649595E-1,3.507887497E0
3.483408833E0,-1.609406274E-1,3.565867163E0,-3.783856406E-1,3.589496650E0
3.493379833E0,-4.904465418E-2,3.627531899E0,-4.255843288E-1,3.652740763E0
3.503351833E0,1.103894016E-1,3.690435076E0,-4.395480645E-1,3.718158061E0
3.513323833E0,2.314855666E-1,3.741160256E0,-5.588295096E-1,3.789743534E0
3.523294833E0,3.752338086E-1,3.752258272E0,-5.764775759E-1,3.814782948E0
3.533266833E0,5.007528076E-1,3.753721245E0,-5.100601862E-1,3.821169710E0
3.543238833E0,5.581792992E-1,3.728041443E0,-4.982400763E-1,3.802380873E0
3.553209833E0,5.757139295E-1,3.690401162E0,-4.477786418E-1,3.761783218E0
3.563181833E0,5.245718791E-1,3.629750333E0,-3.406652158E-1,3.683248013E0
3.573153833E0,4.242817153E-1,3.554636416E0,-2.682334167E-1,3.589903089E0
3.583124833E0,3.053405050E-1,3.459022161E0,-2.408321947E-1,3.480814169E0
3.593096833E0,1.369207041E-1,3.346570848E0,-1.631472935E-1,3.353341730E0
3.603068833E0,-2.354966104E-4,3.235339265E0,-1.170367356E-1,3.237455453E0
3.613039833E0,-1.362381513E-1,3.138067909E0,-1.766730362E-1,3.145988620E0
3.623011833E0,-2.132777756E-1,2.993631157E0,-2.107821840E-1,3.008611647E0
3.632983833E0,-2.724197673E-1,2.855933322E0,-2.449158901E-1,2.879331773E0
3.642954833E0,-2.653122939E-1,2.748764969E0,-3.181101662E-1,2.779800990E0
3.652926833E0,-2.217477233E-1,2.593880412E0,-4.212468642E-1,2.637202413E0
3.662898833E0,-1.491955812E-1,2.448808068E0,-4.759990221E-1,2.499098907E0
3.672869833E0,-2.180053957E-2,2.290819809E0,-4.712697941E-1,2.338894158E0
3.682841833E0,9.661537148E-2,2.146011760E0,-5.359463946E-1,2.214032416E0
3.692813833E0,1.968139898E-1,1.965331042E0,-5.178627473E-1,2.041921564E0
3.702784833E0,2.927428616E-1,1.798332224E0,-4.527130705E-1,1.877404137E0
3.712756833E0,3.677162627E-1,1.600398712E0,-4.065785025E-1,1.691684771E0
3.722728833E0,4.154079077E-1,1.381043925E0,-3.601498926E-1,1.486456860E0
3.732699833E0,4.162478968E-1,1.167871399E0,-2.602145817E-1,1.266845509E0
3.742671833E0,3.740844287E-1,9.497164607E-1,-1.790376685E-1,1.036318002E0
3.752643833E0,3.088669608E-1,7.205143780E-1,-1.434386502E-1,7.969406594E-1
3.762614833E0,2.186864867E-1,4.940990782E-1,-1.055294335E-1,5.505398622E-1
3.772586833E0,1.160881345E-1,2.671049041E-1,-5.431363503E-2,2.962624777E-1
3.782558833E0,1.044985145E-2,5.159524620E-2,-4.727420865E-2,7.075393719E-2
3.792529833E0,-9.850943081E-2,-1.713356978E-1,-8.405138612E-2,2.147665356E-1
3.802501833E0,-1.861188111E-1,-3.891427267E-1,-8.436423043E-2,4.395333855E-1
3.812473833E0,-2.358397323E-1,-6.046529692E-1,-9.883722207E-2,6.565016291E-1
3.822444833E0,-2.561868368E-1,-8.167607170E-1,-1.474773037E-1,8.686076901E-1
3.832416833E0,-2.679264744E-1,-1.006247342E0,-1.753006947E-1,1.055958636E0
3.842388833E0,-2.430780371E-1,-1.203266349E0,-1.827594030E-1,1.241103476E0
3.852359833E0,-1.915412814E-1,-1.399332846E0,-2.090046304E-1,1.427761679E0
3.862331833E0,-1.185447142E-1,-1.577620883E0,-2.132631576E-1,1.596377673E0
3.872303833E0,-6.252906438E-2,-1.769810675E0,-1.638050687E-1,1.778474574E0
3.882274833E0,2.702661647E-2,-1.938750769E0,-1.466943616E-1,1.944480449E0
3.892246833E0,9.246335501E-2,-2.112138839E0,-1.056053925E-1,2.116797687E0
3.902218833E0,1.350000034E-1,-2.286860075E0,-2.791519225E-2,2.291011406E0
3.912189833E0,1.645516851E-1,-2.425518023E0,2.830169320E-2,2.431258095E0
3.922161833E0,2.041829433E-1,-2.585921182E0,7.062384009E-2,2.594930974E0
3.932133833E0,2.058541872E-1,-2.734259196E0,1.214840913E-1,2.744687174E0
3.942104833E0,1.676092124E-1,-2.880260662E0,2.076767278E-1,2.892598132E0
3.952076833E0,1.587861477E-1,-3.010741864E0,1.997058034E-1,3.021533058E0
3.962048833E0,1.110648463E-1,-3.115357323E0,2.323239112E-1,3.125981614E0
3.972019833E0,3.772404268E-2,-3.227908038E0,2.990897584E-1,3.241954363E0
3.981991583E0,-8.661243003E-3,-3.322345249E0,2.942634666E-1,3.335362643E0
3.991963583E0,-7.700257679E-2,-3.406307173E0,2.878268333E-1,3.419313124E0
4.001934583E0,-1.487259584E-1,-3.485200145E0,2.692081658E-1,3.498744418E0
4.011906583E0,-1.936538256E-1,-3.525366424E0,3.066841221E-1,3.543975928E0
4.021878583E0,-2.200256087E-1,-3.570418636E0,2.823410304E-1,3.588316731E0
4.031849583E0,-2.696683965E-1,-3.608424368E0,2.799821905E-1,3.629302618E0
4.041821583E0,-2.917810312E-1,-3.610671453E0,3.151894820E-1,3.636128287E0
4.051793583E0,-2.919942718E-1,-3.622700930E0,2.804406853E-1,3.645253031E0
4.061764583E0,-2.737006729E-1,-3.612501047E0,2.869146860E-1,3.634198111E0
4.071736583E0,-2.496631897E-1,-3.567490935E0,3.063157475E-1,3.589310883E0
4.081708583E0,-2.104456767E-1,-3.543196338E0,3.220996483E-1,3.564025233E0
4.091679583E0,-1.604084760E-1,-3.500710469E0,3.332199562E-1,3.520190366E0
4.101651583E0,-9.285460683E-2,-3.436446646E0,3.509066141E-1,3.455564061E0
4.111622583E0,-3.747999224E-2,-3.350970878E0,4.001810273E-1,3.374989693E0
4.121594583E0,3.523532152E-3,-3.289831806E0,4.121901119E-1,3.315555220E0
4.131566583E0,5.223086595E-2,-3.194352622E0,4.279015803E-1,3.223308316E0
4.141537583E0,1.086240724E-1,-3.078733873E0,4.888797804E-1,3.119199399E0
4.151509583E0,1.258763735E-1,-2.984728187E0,5.003333795E-1,3.028990046E0
4.161481583E0,1.237358814E-1,-2.854223596E0,5.141736659E-1,2.902805102E0
4.171452583E0,1.535269792E-1,-2.725792428E0,5.565649195E-1,2.786266212E0
4.181424583E0,1.357931051E-1,-2.599230614E0,5.727534112E-1,2.665048972E0
4.191396583E0,6.706593728E-2,-2.466737385E0,5.605784118E-1,2.530521552E0
4.201367583E0,-1.811778042E-3,-2.300006370E0,5.713676941E-1,2.369914266E0
4.211339583E0,-5.699705020E-2,-2.142750767E0,6.044068380E-1,2.227091633E0
4.221311583E0,-1.193902308E-1,-1.980347861E0,5.835263944E-1,2.067978416E0
4.231282583E0,-1.682845476E-1,-1.806012542E0,5.497201689E-1,1.895308221E0
4.241254583E0,-2.442356214E-1,-1.622794132E0,5.466456664E-1,1.729720590E0
4.251226583E0,-2.951152963E-1,-1.419975856E0,5.354448131E-1,1.546003110E0
4.261197583E0,-3.272453443E-1,-1.235530701E0,5.042884362E-1,1.374020544E0
4.271169583E0,-3.397013754E-1,-1.022334786E0,4.502203294E-1,1.167588876E0
4.281141583E0,-3.266908090E-1,-8.370926553E-1,4.530165410E-1,1.006317537E0
4.291112583E0,-2.477020335E-1,-6.139067727E-1,4.460279854E-1,7.982347943E-1
4.301084583E0,-1.837290541E-1,-3.961605549E-1,3.980000889E-1,5.908499144E-1
4.311056583E0,-9.743350659E-2,-1.851234323E-1,4.133069666E-1,4.632349534E-1
4.321027583E0,1.732201092E-2,2.422209084E-2,4.183776355E-1,4.194360590E-1
4.330999583E0,7.756300500E-2,2.605127531E-1,4.026954031E-1,4.858461711E-1
4.340971583E0,1.695930448E-1,4.818924308E-1,4.120229181E-1,6.563116643E-1
4.350942583E0,2.313254626E-1,6.762977332E-1,4.289785644E-1,8.336142407E-1
4.360914583E0,2.727348408E-1,8.883990490E-1,4.460291183E-1,1.030814793E0
4.370886583E0,2.592299106E-1,1.115977945E0,4.506846714E-1,1.231147267E0
4.380857583E0,2.430055134E-1,1.295589792E0,4.586228514E-1,1.395686035E0
4.390829583E0,1.970347405E-1,1.489521469E0,4.748898419E-1,1.575759264E0
4.400801583E0,8.379432790E-2,1.675115018E0,4.670007785E-1,1.741011643E0
4.410772583E0,-8.834777400E-3,1.835662603E0,4.036532136E-1,1.879540146E0
4.420744583E0,-1.355976984E-1,2.027037293E0,3.985205277E-1,2.070286341E0
4.430716583E0,-2.290333906E-1,2.203303363E0,3.817425271E-1,2.247827698E0
4.440687583E0,-2.966430276E-1,2.345776620E0,2.989646280E-1,2.383284474E0
4.450659583E0,-3.440908437E-1,2.521159176E0,2.682924370E-1,2.558636928E0
4.460631583E0,-3.503085901E-1,2.685132644E0,2.381056380E-1,2.718335469E0
4.470602583E0,-3.078317478E-1,2.816935317E0,1.679308641E-1,2.838676759E0
4.480574583E0,-2.425747015E-1,2.963954199E0,1.236194944E-1,2.976432220E0
4.490546583E0,-1.324911093E-1,3.093395181E0,1.193779242E-1,3.098531706E0
4.500517583E0,-4.143428374E-3,3.211066303E0,1.116022603E-1,3.213007787E0
4.510489583E0,1.011614172E-1,3.324691737E0,9.207025766E-2,3.327504427E0
4.520461583E0,2.015447893E-1,3.420876095E0,1.067830034E-1,3.428471404E0
4.530432583E0,2.873102501E-1,3.486640899E0,1.216115606E-1,3.500571569E0
4.540404583E0,3.330891613E-1,3.552561824E0,1.415996826E-1,3.570951466E0
4.550376583E0,3.089156388E-1,3.607553717E0,1.259560418E-1,3.622945986E0
4.560347583E0,2.741002936E-1,3.624516490E0,1.393742323E-1,3.637537070E0
4.570319583E0,2.046180858E-1,3.633027112E0,1.403308459E-1,3.641489710E0
4.580291583E0,8.533108581E-2,3.644360186E0,1.051844021E-1,3.646876241E0
4.590262583E0,-3.194374111E-2,3.622934818E0,7.991623521E-2,3.623956913E0
4.600234583E0,-1.308986567E-1,3.603346646E0,4.358749350E-2,3.605986880E0
4.610206583E0,-2.290537462E-1,3.566011589E0,-2.632649462E-2,3.573457339E0
4.620177583E0,-3.006510015E-1,3.525525468E0,-8.052083731E-2,3.539237835E0
4.630149583E0,-3.157809644E-1,3.492228498E0,-1.132605672E-1,3.508305212E0
4.640120583E0,-2.759615720E-1,3.416479574E0,-1.722461092E-1,3.431931845E0
4.650092583E0,-2.116259738E-1,3.353308010E0,-2.118317592E-1,3.366650094E0
4.660064583E0,-1.329870994E-1,3.270681006E0,-2.056454051E-1,3.279836862E0
4.670035583E0,-5.228945687E-3,3.169159309E0,-2.137514001E-1,3.176363916E0
4.680007583E0,1.058384771E-1,3.069798743E0,-2.410356778E-1,3.081065449E0
4.689979583E0,2.167306296E-1,2.963971741E0,-2.157452824E-1,2.979705803E0
4.699950583E0,3.043499501E-1,2.807555214E0,-1.897895104E-1,2.830373690E0
4.709922583E0,3.443519584E-1,2.662653608E0,-1.901496989E-1,2.691553347E0
4.719894583E0,3.579863131E-1,2.521771379E0,-1.988801583E-1,2.554806922E0
4.729865583E0,3.557693779E-1,2.344608346E0,-1.906864367E-1,2.379100978E0
4.739837583E0,2.999637344E-1,2.179758380E0,-1.958869869E-1,2.209003519E0
4.749809583E0,2.056820598E-1,1.990934830E0,-2.513086510E-1,2.017246302E0
4.759780583E0,1.356283598E-1,1.793626385E0,-2.862305983E-1,1.821378219E0
4.769752583E0,5.774151038E-2,1.589833378E0,-3.215179235E-1,1.623045910E0
4.779724583E0,-4.425315332E-2,1.401178227E0,-3.757976629E-1,1.451372678E0
4.789695583E0,-9.475577418E-2,1.191209975E0,-4.312807228E-1,1.270418405E0
4.799667583E0,-1.151262675E-1,9.907533896E-1,-4.563541317E-1,1.096861628E0
4.809639583E0,-9.996421807E-2,7.905277687E-1,-4.824654579E-1,9.315041149E-1
4.819610583E0,-6.422965396E-2,5.814710981E-1,-5.137194103E-1,7.785510381E-1
4.829582583E0,-5.528611835E-2,3.797947830E-1,-5.101906157E-1,6.384317476E-1
4.839554583E0,2.829116821E-2,1.662971520E-1,-5.015338494E-1,5.291420746E-1
4.849525583E0,1.283958656E-1,-3.156151593E-2,-4.913935715E-1,5.088705825E-1
4.859497583E0,2.113327724E-1,-2.537025011E-1,-5.006123282E-1,5.996992604E-1
4.869469583E0,2.939294444E-1,-4.471289796E-1,-4.668802893E-1,7.101380480E-1
4.879440583E0,3.773373444E-1,-6.502887332E-1,-4.501367873E-1,8.762887854E-1
4.889412583E0,4.182668307E-1,-8.355174154E-1,-4.473487618E-1,1.035933110E0
4.899384583E0,4.392075738E-1,-1.052685928E0,-4.518756761E-1,1.226883280E0
4.909355583E0,4.544207498E-1,-1.259600764E0,-4.568143076E-1,1.414839784E0
4.919327583E0,4.474684470E-1,-1.446694708E0,-4.793945003E-1,1.588386816E0
4.929299583E0,4.038804875E-1,-1.632112255E0,-5.172552216E-1,1.759108532E0
4.939270583E0,3.623554989E-1,-1.817687092E0,-5.272895553E-1,1.926998222E0
4.949242583E0,3.332846775E-1,-1.995811992E0,-5.416590878E-1,2.094692997E0
4.959214583E0,2.640826245E-1,-2.168048746E0,-5.811068165E-1,2.260057550E0
4.969185583E0,2.221551281E-1,-2.337570637E0,-6.064632672E-1,2.425157125E0
4.979158208E0,1.951317459E-1,-2.491880997E0,-6.093869116E-1,2.572722238E0
4.989130208E0,1.704106317E-1,-2.638794045E0,-5.923750589E-1,2.709830623E0
4.999101208E0,1.470064202E-1,-2.765455261E0,-6.479901928E-1,2.844159802E0
5.009073208E0,1.297232201E-1,-2.907206971E0,-6.426024952E-1,2.980204431E0
5.019045208E0,1.440747724E-1,-3.038040760E0,-5.873422873E-1,3.097647521E0
5.029016208E0,1.717975913E-1,-3.127932930E0,-5.875581226E-1,3.187272090E0
5.038988208E0,1.846313160E-1,-3.215779159E0,-5.946314263E-1,3.275501619E0
5.048960208E0,2.114670757E-1,-3.309512950E0,-5.379607239E-1,3.359612482E0
5.058931208E0,2.791325901E-1,-3.380954230E0,-4.905112267E-1,3.427735079E0
5.068903208E0,3.040656658E-1,-3.432871658E0,-5.023442370E-1,3.482730751E0
5.078875208E0,3.434890921E-1,-3.489065740E0,-4.823140150E-1,3.538953419E0
5.088846208E0,3.792695569E-1,-3.532484239E0,-4.214771714E-1,3.577699443E0
5.098818208E0,4.194349948E-1,-3.551661353E0,-4.141898596E-1,3.600246841E0
5.108789208E0,4.251832098E-1,-3.567561101E0,-4.208107350E-1,3.617368470E0
5.118761208E0,3.895840818E-1,-3.579581223E0,-3.943520842E-1,3.622249446E0
5.128733208E0,3.943508051E-1,-3.547102863E0,-3.763549026E-1,3.588745504E0
5.138704208E0,3.999337631E-1,-3.518916360E0,-4.167194017E-1,3.566002583E0
5.148676208E0,3.689719523E-1,-3.500254387E0,-3.786511407E-1,3.539957310E0
5.158648208E0,3.073160234E-1,-3.453262653E0,-3.569935656E-1,3.485241813E0
5.168619208E0,2.780791411E-1,-3.399912658E0,-3.790451699E-1,3.432260091E0
5.178591208E0,2.307296313E-1,-3.351892984E0,-3.935684842E-1,3.382797495E0
5.188563208E0,1.902428889E-1,-3.252363433E0,-3.800380637E-1,3.280013596E0
5.198534208E0,1.275559131E-1,-3.164670401E0,-3.506101968E-1,3.186587010E0
5.208506208E0,8.785156466E-2,-3.077127058E0,-3.692533861E-1,3.100447853E0
5.218478208E0,5.436339118E-2,-2.951440573E0,-3.750977147E-1,2.975677255E0
5.228449208E0,1.019217197E-2,-2.823121086E0,-2.891775950E-1,2.837911244E0
5.238421208E0,4.859913290E-3,-2.699613274E0,-2.742548976E-1,2.713512704E0
5.248393208E0,8.767570965E-3,-2.562773809E0,-2.845050484E-1,2.578532449E0
5.258364208E0,1.735839156E-2,-2.405270870E0,-2.173930460E-1,2.415137472E0
5.268336208E0,1.538495628E-2,-2.244285328E0,-1.593050333E-1,2.249984761E0
5.278308208E0,3.926264612E-2,-2.080662693E0,-1.516212255E-1,2.086549255E0
5.288279208E0,7.575109905E-2,-1.888792743E0,-1.275926866E-1,1.894612401E0
5.298251208E0,8.409637313E-2,-1.718506036E0,-4.826293627E-2,1.721239236E0
5.308223208E0,1.106950648E-1,-1.549567696E0,-4.793079615E-2,1.554255708E0
5.318194208E0,1.515254042E-1,-1.325992974E0,-5.417561333E-2,1.335721645E0
5.328166208E0,1.529513209E-1,-1.106768580E0,-5.702793994E-3,1.117301803E0
5.338138208E0,1.498637900E-1,-9.421846622E-1,1.721244643E-2,9.541841340E-1
5.348109208E0,1.416008886E-1,-7.201360631E-1,-3.610304832E-2,7.348130314E-1
5.358081208E0,9.560791450E-2,-4.759674472E-1,-1.206280132E-2,4.856247474E-1
5.368053208E0,4.828751285E-2,-2.894804442E-1,2.538978894E-2,2.945763956E-1
5.378024208E0,-4.592348356E-3,-8.226623118E-2,-1.070026760E-3,8.240125857E-2
5.387996208E0,-3.368867816E-2,1.526801562E-1,-5.054917018E-2,1.643209535E-1
5.397968208E0,-1.304351186E-1,3.294023091E-1,9.313435955E-3,3.544092853E-1
5.407939208E0,-2.035459440E-1,5.378321582E-1,3.546921015E-2,5.761531451E-1
5.417911208E0,-2.342933448E-1,7.569904786E-1,1.200082541E-2,7.925099217E-1
5.427882208E0,-2.787921908E-1,9.602215683E-1,3.557796836E-2,1.000508040E0
5.437854208E0,-3.136298834E-1,1.141236162E0,1.026665819E-1,1.187991628E0
5.447826208E0,-3.438617425E-1,1.348103635E0,1.111462323E-1,1.395699751E0
5.457797208E0,-3.082412722E-1,1.572316289E0,1.042558551E-1,1.605633980E0
5.467769208E0,-2.948554241E-1,1.737577314E0,1.795679927E-1,1.771541506E0
5.477741208E0,-2.612335321E-1,1.918459761E0,2.106553177E-1,1.947589915E0
5.487712208E0,-1.896975264E-1,2.126341726E0,1.899175827E-1,2.143217902E0
5.497684208E0,-1.320183619E-1,2.310493936E0,1.986954411E-1,2.322776561E0
5.507656208E0,-1.149081664E-1,2.475405298E0,2.536428960E-1,2.491017863E0
5.517627208E0,-7.044646389E-2,2.641851554E0,2.297652062E-1,2.652759768E0
5.527599208E0,-4.349690733E-2,2.811020858E0,1.771846676E-1,2.816935330E0
5.537571208E0,-6.108069079E-2,2.910752138E0,2.169679900E-1,2.919466384E0
5.547542208E0,-1.135871707E-1,3.036681283E0,1.970406608E-1,3.045186411E0
5.557514208E0,-1.380418163E-1,3.180250892E0,1.424241034E-1,3.186429962E0
5.567486208E0,-1.994145572E-1,3.279185781E0,1.592465794E-1,3.289100945E0
5.577457208E0,-2.695525120E-1,3.327637564E0,1.917126961E-1,3.344037092E0
5.587429208E0,-3.524064249E-1,3.438749279E0,1.793505128E-1,3.461409179E0
5.597401208E0,-3.828675314E-1,3.511016187E0,1.652364671E-1,3.535693044E0
5.607372208E0,-4.404431270E-1,3.522000766E0,2.096203423E-1,3.555618123E0
5.617344208E0,-4.503934070E-1,3.585019133E0,2.241366398E-1,3.620145527E0
5.627316208E0,-4.543505102E-1,3.628684970E0,2.246687730E-1,3.663913899E0
5.637287208E0,-4.132054078E-1,3.634008275E0,2.598760279E-1,3.666645661E0
5.647259208E0,-3.870562574E-1,3.620639786E0,2.863896791E-1,3.652514758E0
5.657231208E0,-3.102436512E-1,3.633329998E0,2.763183983E-1,3.657005586E0
5.667202208E0,-2.358845732E-1,3.626875257E0,2.626826549E-1,3.644018090E0
5.677174208E0,-2.125606512E-1,3.579433288E0,2.772165672E-1,3.596439033E0
5.687146208E0,-1.496716816E-1,3.539786242E0,2.603169079E-1,3.552499563E0
5.697117208E0,-1.053997349E-1,3.497882171E0,2.375922890E-1,3.507526035E0
5.707089208E0,-9.675947794E-2,3.404476410E0,2.396656752E-1,3.414273225E0
5.717061208E0,-1.257039720E-1,3.315401680E0,2.175819111E-1,3.324910778E0
5.727032208E0,-1.390135687E-1,3.248765641E0,1.836785853E-1,3.256921981E0
5.737004208E0,-1.657885539E-1,3.112807353E0,1.740985437E-1,3.122077155E0
5.746975208E0,-2.335934879E-1,2.972045576E0,1.993760570E-1,2.987870753E0
5.756947208E0,-2.706488101E-1,2.854610682E0,1.743393759E-1,2.872707284E0
5.766919208E0,-2.962957395E-1,2.707505845E0,1.667579126E-1,2.728770285E0
5.776890208E0,-3.505077243E-1,2.531925069E0,1.939018571E-1,2.563415329E0
5.786862208E0,-3.815954696E-1,2.387897623E0,2.012260977E-1,2.426553544E0
5.796834208E0,-3.386185442E-1,2.226029736E0,1.985609368E-1,2.260375489E0
5.806805208E0,-3.073049137E-1,2.028664573E0,2.000753840E-1,2.061539818E0
5.816777208E0,-2.926613295E-1,1.857039438E0,2.215498499E-1,1.892968691E0
5.826749208E0,-2.101543027E-1,1.684676385E0,2.235308317E-1,1.712385875E0
5.836720208E0,-1.479020766E-1,1.462341857E0,2.012179299E-1,1.483511842E0
5.846692208E0,-1.014057394E-1,1.275369535E0,2.111394489E-1,1.296699827E0
5.856664208E0,-4.600068508E-2,1.104463023E0,1.854842420E-1,1.120874229E0
5.866635208E0,2.338737340E-2,8.861548877E-1,1.682173777E-1,9.022829602E-1
5.876607208E0,4.087806735E-2,6.809275585E-1,1.618205420E-1,7.010843346E-1
5.886579208E0,6.634641912E-2,4.793635100E-1,1.460552609E-1,5.054931862E-1
5.896550208E0,8.082344899E-2,2.759219205E-1,1.265056801E-1,3.141162575E-1
5.906522208E0,8.871651404E-2,4.097904146E-2,9.817356309E-2,1.385205768E-1
5.916494208E0,7.342991889E-2,-1.509207290E-1,8.106110176E-2,1.863864847E-1
5.926465208E0,5.352104494E-2,-3.729786837E-1,7.894678513E-2,3.849807731E-1
5.936437208E0,6.610313840E-2,-6.061820161E-1,7.230785647E-2,6.140477894E-1
5.946409208E0,6.463769825E-2,-7.926169789E-1,6.469006738E-2,7.978749978E-1
5.956380208E0,4.991844747E-2,-1.012985088E0,7.873978456E-2,1.017266236E0
5.966352208E0,6.165852360E-2,-1.232573179E0,8.096756458E-2,1.236767626E0
5.976323625E0,8.520763647E-2,-1.419054335E0,6.136887630E-2,1.422934182E0
5.986294625E0,8.850356575E-2,-1.601635982E0,7.056185961E-2,1.605630617E0
5.996266625E0,8.568250347E-2,-1.791106235E0,9.178141435E-2,1.795501842E0
6.006238625E0,1.298969190E-1,-1.978329987E0,9.406532764E-2,1.984820151E0
6.016209625E0,2.113448323E-1,-2.137842030E0,9.265731812E-2,2.150260580E0
6.026181625E0,2.419047933E-1,-2.296583995E0,8.827658415E-2,2.310975709E0
6.036153625E0,2.865802983E-1,-2.466639152E0,6.569346786E-2,2.484099959E0
6.046124625E0,3.208534971E-1,-2.599350482E0,5.701386094E-2,2.619698547E0
6.056096625E0,3.792242044E-1,-2.736139660E0,2.494773944E-2,2.762407216E0
6.066067625E0,4.199136990E-1,-2.860526894E0,2.067926288E-2,2.891257384E0
6.076039625E0,4.599211160E-1,-2.968754178E0,9.954299927E-3,3.004185063E0
6.086011625E0,4.797232234E-1,-3.080098028E0,-1.606815090E-2,3.117273876E0
6.095982625E0,5.137492676E-1,-3.189004759E0,-4.050600171E-2,3.230376200E0
6.105954625E0,5.369450625E-1,-3.272297176E0,-4.932711124E-2,3.316424577E0
6.115926625E0,5.440394162E-1,-3.325790429E0,-3.993765235E-2,3.370230834E0
6.125897625E0,5.546916544E-1,-3.392912371E0,-5.098479688E-2,3.438333410E0
6.135869625E0,5.560354176E-1,-3.467850287E0,-5.307342231E-2,3.512545770E0
6.145841625E0,5.700696123E-1,-3.501869972E0,-5.799794734E-2,3.548441408E0
6.155812625E0,5.509902207E-1,-3.518964307E0,-4.286944171E-2,3.562097389E0
6.165784625E0,5.693235075E-1,-3.541207700E0,-4.941891253E-2,3.587021531E0
6.175756625E0,5.535760056E-1,-3.547094677E0,-5.094328165E-2,3.590393051E0
6.185727625E0,5.436977926E-1,-3.547187648E0,-3.963652074E-2,3.588832478E0
6.195699625E0,5.535385834E-1,-3.521471009E0,-3.320633769E-2,3.564865452E0
6.205671625E0,5.666680676E-1,-3.503939887E0,-3.700351954E-2,3.549658672E0
6.215642625E0,5.604610290E-1,-3.436400453E0,-2.903201044E-2,3.481925831E0
6.225614625E0,5.723426443E-1,-3.390428474E0,-3.100018322E-2,3.438537822E0
6.235586625E0,5.874481219E-1,-3.321385136E0,-2.875309825E-2,3.373058147E0
6.245557625E0,6.141984026E-1,-3.228645957E0,-5.061992149E-2,3.286937293E0
